"ANNEX 1: National sector emissions: Main pollutants, particulate matter, heavy metals and persistent organic pollutants","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38"
NA,NA,NA,NA,"NOx
(as NO2)","NMVOC","SOx 
(as SO2)","NH3","PM2.5","PM10","TSP","BC","CO","Pb","Cd","Hg","As","Cr","Cu","Ni","Se","Zn","PCDD/ PCDF
(dioxins/ furans)","benzo(a) pyrene","benzo(b) fluoranthene","benzo(k) fluoranthene","Indeno (1,2,3-cd) pyrene","Total 1-4","HCB","PCBs",NA,"Liquid Fuels","Solid Fuels","Gaseous Fuels","Biomass","Other Fuels","Other activity (specified)","Other Activity Units"
"NFR Aggregation for Gridding and LPS (GNFR)","NFR Code","Long name","Notes","kt","kt","kt","kt","kt","kt","kt","kt","kt","t","t","t","t","t","t","t","t","t","g I-TEQ","t","t","t","t","t","kg","kg",NA,"TJ NCV","TJ NCV","TJ NCV","TJ NCV","TJ NCV",NA,NA
"A_PublicPower","1A1a","Public electricity and heat production",NA,"68.474069207114994","1.3701943903389999","11.931254512080001","0.36016963314099998","1.326711222048","1.507494539721","1.6672076826819999","4.3560256492000002E-2","40.843573382708001","2.3491444984430001","0.14416735210500001","0.697891961073","0.25880661437899999","3.1607740111979998","1.340136674632","1.757079870463","1.7263481641530001","7.4591151138739997","1.8265190169959999","0.20951369501700001","1.0695137293E-2","5.1513178790000003E-3","1.4397453463999999E-2","0.23975760365300003","29.633160658533001","5.5094302185819997",NA,"5001.6791013948177","55782.577055450398","672124.15128923184","432670.70043494611","1368.3240668578201","NA","NA"
"B_Industry","1A1b","Petroleum refining",NA,"11.218346","0.59967030004999999","17.183018000000001","IE","0.41860837702300002","0.64375034971800005","0.83136866010900001","1.0357234428E-2","3.1340810131399999","0.17226560415200001","7.3540480240000001E-3","1.3700001734E-2","1.2316896334E-2","2.5202357862000001E-2","3.6655962548999999E-2","1.365472821807","8.3480290181999997E-2","0.36593621996600001","9.3270732753999996E-2","1.2819328799999999E-3","8.6386233200000005E-4","8.1231270900000002E-4","8.1231270900000002E-4","3.7704206300000001E-3","7.8863392199999996E-4","NA",NA,"135811.624223522","NO","39290.6027726541","NO","NO","NA","NA"
"B_Industry","1A1c","Manufacture of solid fuels and other energy industries",NA,"56.773047509769","2.0261146237730001","2.4226888116019998","IE","0.68385776267200005","0.72343082781099999","0.88631912578299998","0.39027069296400002","25.003236161162","0.42076429364700002","1.4707895148E-2","8.0102712360000002E-3","1.8391130039999998E-2","1.7167257192000001E-2","0.11795282388","0.83285271995999999","7.6273580399999999E-2","0.12454323636","0.173599219024","1.5790470799999999E-4","5.9234057899999997E-4","2.1015657899999999E-4","2.07006293E-4","1.167408159E-3","NA","NA",NA,"22683.213533543396","5351.2066493107195","192115.91721350633","NO","NO","NA","NA"
"B_Industry","1A2a","Stationary combustion in manufacturing industries and construction: Iron and steel",NA,"9.2982094610160004","0.511647775217","9.3714790920409996","NE","0.184188781483","0.25209444367","0.25698389564599999","4.1209778797000003E-2","102.158766759803","7.2847909064999994E-2","5.8359977969999997E-3","2.4881692936E-2","1.4250112154000001E-2","1.0626730920000001E-2","1.4914084263E-2","0.44525900569900001","4.7957854789999997E-3","9.1203664416999994E-2","0.110321163131","4.1942345999999999E-5","8.6677111000000001E-5","5.4967175999999999E-5","5.3170907999999998E-5","2.3675754099999999E-4","7.7566274500000005E-4","3.0249999999999999E-2",NA,"865.5209828443941","45286.875969933826","17812.744217099062","IE","IE","NA","NA"
"B_Industry","1A2b","Stationary combustion in manufacturing industries and construction: Non-ferrous metals",NA,"0.698476048214","5.0747534907E-2","0.77567202685000003","NE","8.7936451617000005E-2","9.4870642692000004E-2","0.100263902428","3.0862964749999999E-3","0.82446514052300002","7.2485992920999998E-2","8.3428661E-4","1.8970100411000002E-2","8.9026918020000002E-3","7.2618839919999997E-3","7.6290618299999996E-3","1.9274452596E-2","2.1335312080000002E-3","9.5695504437000006E-2","0.151662479977","4.6333845000000003E-5","4.4786273700000003E-4","3.0796845200000003E-4","2.3446281699999999E-4","1.0366278509999999E-3","2.408726524E-3","3.6679999999999997E-2",NA,"13.4395692255","877.75865879600008","9934.5433721654208","IE","IE","NA","NA"
"B_Industry","1A2c","Stationary combustion in manufacturing industries and construction: Chemicals",NA,"8.429172594452","0.479650767862","1.747087040946","1.520752593E-3","0.143452024909","0.15065648304900001","0.154049280313","2.7014917586000001E-2","4.8254208673020003","0.25202731573199999","2.1333775086000002E-2","8.5853990069000005E-2","3.1845939375E-2","4.2306982314999998E-2","2.8034134626000001E-2","0.32053107716000001","1.0464406779999999E-2","0.85832206167299996","0.38316370305199998","1.2012041E-4","2.09360396E-4","1.4880177700000001E-4","1.4314349299999999E-4","6.2142607599999992E-4","1.232708905E-3","7.2080000000000005E-2",NA,"47958.9030984649","1816.4159999999999","97284.426478252601","1401.0244066789401","IE","NA","NA"
"B_Industry","1A2d","Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",NA,"2.476741360313","0.22451152227400001","0.19189909660599999","1.6476865617999999E-2","0.52184831613799998","0.53562111387099998","0.56118672054300001","7.7198047022999997E-2","4.7169071821779998","0.39575798660900002","0.178729395712","1.8043291640999999E-2","4.6834404399999996E-3","0.31635239805699999","8.3237481473000002E-2","4.5264052712999998E-2","8.0629785490000001E-3","7.0450644151199997","1.38308999323","1.4923613599999999E-4","2.39080798E-4","8.5887538000000005E-5","7.5670725999999998E-5","5.4987519799999998E-4","9.6223159999999998E-6","1.9000000000000001E-4",NA,"28.915436818499998","5.2595481293999997","18996.582838687202","14211.922832677601","IE","NA","NA"
"B_Industry","1A2e","Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",NA,"4.0684454905710004","0.32886603059699998","2.1095189911659999","3.4443114039999999E-3","0.33101953166699999","0.36778783187899999","0.38187205027799997","5.7788244841000001E-2","3.4007506598470001","0.26704870006199999","5.1938123601000002E-2","6.8304003350999995E-2","3.3507360866000001E-2","9.1480631184000002E-2","5.1402886868E-2","1.1461385290549999","1.3463280976999999E-2","1.682610658802","0.414525115354","6.9054833999999995E-5","1.20297724E-4","7.5253313000000002E-5","7.5670328999999999E-5","3.4027619999999999E-4","1.5682194059999999E-3","6.7290000000000003E-2",NA,"1846.9226193224997","1874.0264999999999","66203.280599205798","3363.6529497401602","IE","NA","NA"
"B_Industry","1A2f","Stationary combustion in manufacturing industries and construction: Non-metallic minerals",NA,"14.239618109791","0.46161874666300001","4.5885606083469996","0.40562713993900001","0.45029768266600001","0.60488103265500004","0.79360305235299999","5.4712853551000001E-2","24.065136609559001","1.633582913223","0.14066531681200001","0.28633481320100002","1.7038648625E-2","0.58727421845700001","0.39070769419200002","0.22983941336899999","0.39544930901399999","5.5364060734690002","1.4232627312720001","5.0023996500000003E-3","4.7164218400000001E-4","3.6075581199999999E-4","3.5127899399999999E-4","6.1860766400000005E-3","7.6989815281000004E-2","0.64676331017099997",NA,"517.69455252632793","14536.333382082299","4545.2257289523959","9392.74994940945","9983.373641563292","NA","NA"
"I_Offroad","1A2gvii","Mobile combustion in manufacturing industries and construction (please specify in the IIR)",NA,"8.1954718042860009","10.336555830999","1.5925224532000001E-2","8.8353995650000006E-3","0.446564450098","0.446564450098","0.446564450098","0.24070400864899999","266.84770848006099","0.32437972713899998","2.6764493417000001E-2","1.6345861605000001E-2","3.2575637483999997E-2","3.5092887317999998E-2","0.21038063573900001","1.4767713833889999","0.14514517030099999","0.229222928568","1.2665317840079999","2.0187159332E-2","7.7988723883000002E-2","8.6567636401E-2","1.4744401765E-2","0.19948792138099999","NA","NA",NA,"54439.603612341554","NA","NA","IE","NA","NA","NA"
"B_Industry","1A2gviii","Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR)",NA,"52.794353193626002","5.7369974997430004","19.788014097638001","8.7924153406999994E-2","4.344023379347","4.5715697038360004","4.7449751470530002","0.75284872823000004","42.861229598504998","7.2500700434069998","0.86925170857599998","0.40330172594199998","0.50634162190599996","1.741835658981","1.6745588713049999","11.676447309299","0.22632804840000001","102.38671944187701","17.532554517230999","1.1310543685E-2","1.5004131346E-2","5.5163053509999999E-3","1.5198621070000001E-3","3.3350842489000006E-2","1.276798755E-2","1.1534232767649999",NA,"57158.360360649393","12745.4462704661","204381.52149423008","107518.69031373062","4657.5672230962609","6150.8428488704994","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3ai(i)","International aviation LTO (civil)",NA,"4.6030354757229999","0.47798265479399998","0.535196163128","NA","6.1785993494999997E-2","8.9815140506999999E-2","0.104851891332","1.1289988093000001E-2","2.9532272523760001","0.24783226789900001","4.301107488E-3","3.3104607000000001E-5","2.6312256520000001E-3","8.9028268620999995E-2","1.8906553141619999","2.4664125172999998E-2","4.8789759118000001E-2","0.58772717891399995","NA","1.12550931E-4","NA","NA","NA","1.12550931E-4","NA","NA",NA,"14539.79071514743","NA","NA","NA","NA","122.17790204999999","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3aii(i)","Domestic aviation LTO (civil)",NA,"0.56957628603999999","0.14453062047199999","8.1588577459E-2","NE","9.2088049729999993E-3","1.2472995935E-2","1.3697237211E-2","1.483077378E-3","2.1480538837480001","1.3822720387209999","6.2946003399999995E-4","5.1120660000000001E-6","3.2961125999999999E-4","1.1408171244999999E-2","0.24115623974799999","3.4061013449999998E-3","7.2101265849999997E-3","6.2209643823000003E-2","NA","1.0216254999999999E-5","NA","NA","NA","1.0216254999999999E-5","NA","NA",NA,"2246.8540977644957","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bi","Road transport: Passenger cars",NA,"102.67608888898947","14.752498936673051","0.202082891318","3.595247896971685","1.2716361960404503","1.271636196040451","1.2716361960404503","0.927321351567584","200.230648621754","0.321412160685","2.0903104230000002E-3","0.11606802618000001","3.3365818170000001E-3","0.121553960808","8.3836245870000006E-2","2.102182713E-2","2.4925427869999998E-3","0.42333653086599998","3.2728479085205886","7.7807251869832169E-5","8.1523316046663394E-5","4.5430640488765313E-5","9.3013300787339533E-5","2.9777450919260041E-4","NA","6.5481401840473085E-4",NA,"651383.18197669648","NA","NA","IE","NA","11663.226492765099","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bii","Road transport: Light duty vehicles",NA,"69.494242897220715","1.4960476211691689","7.1472911749000001E-2","0.4134533383896089","0.65879561551716315","0.65879561551716326","0.65879561551716315","0.53415339436691001","10.724628312428832","8.0694035390000002E-3","2.8057757699999998E-4","2.7907619889999999E-2","5.4648632699999999E-4","4.3634923259000001E-2","2.9301448599999998E-2","1.3423426960000001E-3","5.3181750200000002E-4","9.5287085502999996E-2","0.93059803378056161","2.4298196183959845E-5","2.3235523074530796E-5","7.6073819241893477E-6","2.2879203671213845E-5","7.8020304853893826E-5","NA","1.8624768819442507E-4",NA,"204147.56326860189","NA","NA","67271.532671260517","NA","NA","NA"
"F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",NA,"33.23043900706547","1.1199099646103561","9.0558198792E-2","0.26752403900087723","0.40794511729429989","0.40794511729429989","0.40794511729429989","0.24992798454567122","11.654473060041601","6.8889005380000003E-3","3.1854716300000002E-4","3.3765999322000001E-2","6.3709432700000004E-4","5.4153017780999999E-2","3.6314376629999999E-2","1.2741886540000001E-3","6.3709432700000004E-4","0.11467697883","0.29073431155891905","5.2254928221484618E-6","3.1616436949282722E-5","3.5329009346758305E-5","7.1391320113410453E-6","7.931007112953054E-5","NA","3.3587297826594972E-5",NA,"273225.74934867164","NA","2879.7567097205701","IE","NA","NA","NA"
"F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",NA,"0.30784732989101954","1.0750108837147889","2.3729157600000002E-3","8.0900526790867802E-3","2.0706953911686778E-2","2.0706953911686778E-2","2.0706953911686778E-2","4.6829579051451365E-3","8.7216923264782711","4.3451711989999997E-3","4.8068547899999999E-4","9.9712022799999995E-4","3.4383456E-5","2.6494764719999998E-3","7.8616574171E-2","3.4649371189999999E-3","4.78677745E-4","4.8976254998999998E-2","4.4177506049349398E-2","9.1612940069838925E-5","1.6795705679470505E-4","5.7258087543649338E-5","1.9658610056652966E-4","5.1341418497472305E-4","NA","8.7500534964182439E-6",NA,"5121.2302346196448","NA","NA","IE","NA","4.0883438819562601","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bv","Road transport: Gasoline evaporation",NA,"NA","14.387442508493903","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"385771.99569389585","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",NA,"NA","NA","NA","NA","6.2345640307788868","12.053794348579814","15.343892294207905","1.3116644917039999","NA","43.860880057871","0.191669019499","NA","0.50117467980599995","16.375048717249999","359.566333473719","2.5126295042470002","0.287642675184","115.62292104442901","NA","5.4216995111318465E-5","5.1870473908639226E-6","7.3579308153909209E-6","NA","6.6761973317573301E-5","NA","NA",NA,"NA","NA","NA","NA","NA","444724.04551252199","10^6 km"
"F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",NA,"NA","NA","NA","NA","2.4333980348958688","4.5062926572145701","9.0125853144291419","8.9676418623999998E-2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","444724.04551252199","10^6 km"
"I_Offroad","1A3c","Railways",NA,"10.066500511725","0.480928631464","0.23840326614400001","6.2381948810000002E-3","0.28467312857299998","0.323768986077","0.35020646307199998","0.17608837276799999","4.3877570160510002","0.201980135443","1.1940901849000001E-2","1.1954567266000001E-2","3.1036841557999999E-2","1.5506608672999999E-2","0.16113850362599999","0.65196177888899998","6.8966047018999999E-2","0.16968231129700001","0.51389319472899997","6.4656098999999996E-5","7.3882762499999995E-4","3.43017255E-4","2.5527505100000002E-4","1.4017760299999999E-3","2.2947576399999999E-4","1.2964E-2",NA,"18677.420349755201","370.12220000000002","NA","IE","NA","NA","NA"
"G_Shipping","1A3di(ii)","International inland waterways",NA,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO","NO","NO","NO","NO","NO","NO"
"G_Shipping","1A3dii","National navigation (shipping)",NA,"75.693801112627","7.8666903354870001","5.2795374789720002","1.3653156362000001E-2","1.6010950338950001","1.6600591659720001","1.6600591659720001","0.59318636328700003","35.851689979508002","0.174205455605","1.4421649042999999E-2","3.7135776297000003E-2","0.150442462901","0.16899046270199999","1.1474538115290001","6.1282807841110003","0.14325822440800001","1.488135893026","0.21994462581300001","1.0094306116E-2","4.8602903092000001E-2","5.0303903300000001E-2","8.111090449E-3","0.11711220295700001","0.107996209407","0.13036421429100001",NA,"62279.734270561428","NO","NA","NO","NO","855.24531434999994","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A3ei","Pipeline transport",NA,"IE","IE","IE","NA","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","NA","IE","NA","NA","NA","NA"
"I_Offroad","1A3eii","Other (please specify in the IIR)",NA,"3.445081175336","0.66329456672200005","3.3936025810000002E-3","2.035688966E-3","0.31255438367499999","0.31255438367499999","0.31255438367499999","0.19400951748","3.9437053060129998","8.3221071694999996E-2","6.8536255830000002E-3","3.6313636629999998E-3","8.3380380850000008E-3","7.9692321870000003E-3","5.3683280298E-2","0.37872367370999999","3.7224718391999999E-2","5.6675533118999998E-2","0.26030907533800002","2.8042501620000001E-3","1.0882992972999999E-2","1.2677760396E-2","1.9973504989999999E-3","2.8362354029999998E-2","NA","NA",NA,"11081.046317261891","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4ai","Commercial/Institutional: Stationary",NA,"43.670415446257003","4.2665621594759999","1.6703166370660001","6.4458087500000004E-3","1.348072466683","1.5083148800399999","1.5233289961730001","0.54131667162399999","13.835084095260999","0.85729808263700003","9.4825871357000005E-2","5.2251394073000001E-2","9.3122697465000001E-2","0.15736545524199999","0.29211739921399998","1.162125399112","0.184845199781","3.0070460959359999","0.94634486628199999","3.8427187900000001E-4","1.855913391E-3","7.0270438500000005E-4","6.1604834800000003E-4","3.5589380030000002E-3","1.1541572574E-2","3.3745999999999998E-2",NA,"50204.912005997496","917.61109233937304","326939.52355991071","5392.8432247783476","NO","NA","NA"
"I_Offroad","1A4aii","Commercial/Institutional: Mobile",NA,"2.6204176923659999","0.42276653678300002","2.9187244390000001E-3","1.0934269610000001E-3","7.4978742005000001E-2","7.4978742005000001E-2","7.4978742005000001E-2","4.5991412617000002E-2","1.2083905935449999","2.9335188280000001E-2","2.4245191409999998E-3","1.6557045370000001E-3","2.9520881989999999E-3","3.0811605579999998E-3","1.9117508347999999E-2","0.13359831732300001","1.3130241954E-2","2.1402876896000001E-2","9.2718858936000001E-2","1.1510603879999999E-3","3.8940700350000002E-3","4.6688542120000001E-3","7.0211028E-4","1.0416094914999998E-2","NA","NA",NA,"5753.4580798890502","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4bi","Residential: Stationary",NA,"29.009468714726001","23.146894360901001","33.688853721301001","0.57524738602500003","19.347429853241","19.782553621199","20.876149314664001","2.073922701696","225.02561197122799","3.5192119057050002","0.45488340188800003","0.264945646433","0.33143341232099999","1.5436694885569999","0.84384139815899994","46.484263852273003","0.36199953632199999","22.341353702018999","20.006095855222","5.6050119980739996","6.9120427176170001","3.2510357625989998","3.0389629937240001","18.807053472013997","0.19495256645299999","4.1025574105929996",NA,"94717.021927348003","22476.225245383732","947988.68370324746","32896.398326060727","NO","NA","NA"
"I_Offroad","1A4bii","Residential: Household and gardening (mobile)",NA,"0.84366733989599996","1.3264627840709999","1.328766417E-3","5.2653853300000004E-4","2.1471434159000002E-2","2.1471434159000002E-2","2.1471434159000002E-2","1.0077038062999999E-2","73.558601144031002","4.1752667269999997E-3","2.2553506999999999E-5","1.014768787E-3","3.4099790000000001E-5","2.0845917299999999E-3","5.5677788899999997E-4","2.5532237600000001E-4","2.3092566999999999E-5","3.8264452860000001E-3","0.120853432988","6.8120700819999996E-3","3.3760802320999997E-2","3.4674466478000002E-2","6.4140556790000004E-3","8.1661394559999989E-2","NA","NA",NA,"5377.3076116281582","NA","NA","IE","NA","NA","NA"
"C_OtherStationaryComb","1A4ci","Agriculture/Forestry/Fishing: Stationary",NA,"4.9712784491870003","0.98551197346200003","0.21688556172599999","NA","0.70314111080599995","0.71149384371199997","0.72892526329899998","0.27922650151799999","3.0900782709539998","3.6949283814999997E-2","5.3283236309999999E-3","4.85967913E-4","1.689852906E-3","6.0468904850000003E-3","1.7753127768000001E-2","0.18904297121300001","4.6512874619999998E-2","1.0783650812000001E-2","0.370093548893","2.8414805101000001E-2","4.5643533904999999E-2","1.4220884095999999E-2","1.1381226848E-2","9.9660449950000007E-2","3.1421952419999999E-3","6.1487211886000002E-2",NA,"14282.705646324486","NO","3402.2324250378801","3052.9852523999998","NO","NA","NA"
"I_Offroad","1A4cii","Agriculture/Forestry/Fishing: Off-road vehicles and other machinery",NA,"12.444613709596","1.9302512772639999","2.6068057900999999E-2","1.1678696309E-2","0.698282509331","0.698282509331","0.698282509331","0.46351903570000003","14.092520057955999","0.47098358490300002","3.8787594065E-2","2.0551437769000001E-2","4.7188518344000001E-2","4.5101288266000003E-2","0.30381660905300001","2.143359006307","0.210670578473","0.32075104563099999","1.4732002242810001","1.8502039372000002E-2","6.2634575521999997E-2","7.5127277881999993E-2","1.128060568E-2","0.167544498456","NA","NA",NA,"62777.149920024181","NA","NA","IE","NA","122.17790204999999","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A4ciii","Agriculture/Forestry/Fishing: National fishing",NA,"10.049811613720999","0.34644405545599999","0.69231449863399996","1.486803348E-3","0.14144064325700001","0.14929348032199999","0.14929348032199999","4.1830704443000001E-2","0.45921899148299999","1.9742326774000001E-2","1.5695799989999999E-3","4.3776333910000003E-3","1.1244919068999999E-2","1.298005237E-2","0.13390143067800001","0.40528795356300001","1.5778576639000001E-2","0.17841640170299999","2.2142849659999998E-2","2.9736067000000002E-4","1.486803348E-3","1.486803348E-3","1.4868033500000001E-4","3.4196477009999999E-3","1.2391086688E-2","1.0053570566E-2",NA,"6313.8898111461867","NO","NA","NO","NO","NA","NA"
"C_OtherStationaryComb","1A5a","Other stationary (including military)",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","IE","IE","IE","IE","NA","NA"
"I_Offroad","1A5b","Other, Mobile (including military, land based and recreational boats)",NA,"10.336641984109001","0.52909462155800002","0.95422270632899997","1.102869393E-3","0.156677678544","0.16179165760200001","0.16179165760200001","3.8239244964000003E-2","2.9615243306219998","5.4147054100769996","4.2679537629999997E-3","3.3402590229999998E-3","4.4273029939999996E-3","8.679431336E-3","0.10415646803799999","0.12136473461","5.5291653723000003E-2","0.13563176028999999","1.4337302111000001E-2","2.2057387899999999E-4","1.102869393E-3","1.102869393E-3","1.10286939E-4","2.5365996039999998E-3","8.8229551450000002E-3","4.190903694E-3",NA,"18602.433226847355","NA","NA","IE","NA","NA","NA"
"D_Fugitive","1B1a","Fugitive emission from solid fuels: Coal mining and handling",NA,"NA","0.7118025","NA","NA","1.2282875012E-2","8.0852527499999993E-2","0.170071505033","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","2.0649324999999998","Coal produced [Mt]"
"D_Fugitive","1B1b","Fugitive emission from solid fuels: Solid fuel transformation",NA,"7.8095506957000002E-2","0.31793832681700002","7.8901680266319998","0.176681332","0.71444534199700005","0.78563343236200001","0.82315609979299997","0.34986996214299998","7.5855327058529998","0.78229040000000005","9.9171599999999995E-3","7.2527199999999998E-3","1.1107560000000001E-2","0.45299312000000003","7.0467199999999994E-2","0.25537919999999997","NA","0.75054639999999995","0.26677789782299999","9.1555180824999999E-2","0.11283487181600001","5.6415004284000002E-2","3.9492016865E-2","0.30029707378999998","NA","1.804195",NA,"NA","548.91889131599999","NA","NA","NA","54010.763520000008","Coal used for transformation [TJ (net)]"
"D_Fugitive","1B1c","Other fugitive emissions from solid fuels",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","IE","IE"
"D_Fugitive","1B2ai","Fugitive emissions oil: Exploration, production, transport",NA,"1.0393922E-2","31.537593853861001","4.0000000000000003E-5","NA","NA","NA","NA","NA","5.058E-2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","49.361499999999999","Crude Oil produced [Mt]"
"D_Fugitive","1B2aiv","Fugitive emissions oil: Refining and storage",NA,"NA","15.153269648587001","IE","7.3099999999999997E-3","NA","NA","NA","NA","NA","IE","IE","IE","NA","NA","NA","NA","NA","NA","IE","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","48.241080000000004","Crude Oil Refined [Mt]"
"D_Fugitive","1B2av","Distribution of oil products",NA,"NA","17.287418045460999","IE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","9.1416599999999999","Oil Consumed [Mt]"
"D_Fugitive","1B2b","Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",NA,"5.0000000000000001E-4","20.889509627441999","NO","NA","NA","NA","NA","NA","2.7399999999999998E-3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","208.7259859696145","Gas leaked [Mm3]"
"D_Fugitive","1B2c","Venting and flaring (oil, gas, combined oil and gas)",NA,"2.2083266886200001","25.781960176933001","0.263866097548","NA","0.76202640349299999","0.76202640349299999","0.76202640349299999","0.18288633683800001","8.1834539051539998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","1105.4940671120962","Fuel flared [kt]"
