"ANNEX 1: National sector emissions: Main pollutants, particulate matter, heavy metals and persistent organic pollutants","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38"
NA,NA,NA,NA,"NOx
(as NO2)","NMVOC","SOx 
(as SO2)","NH3","PM2.5","PM10","TSP","BC","CO","Pb","Cd","Hg","As","Cr","Cu","Ni","Se","Zn","PCDD/ PCDF
(dioxins/ furans)","benzo(a) pyrene","benzo(b) fluoranthene","benzo(k) fluoranthene","Indeno (1,2,3-cd) pyrene","Total 1-4","HCB","PCBs",NA,"Liquid Fuels","Solid Fuels","Gaseous Fuels","Biomass","Other Fuels","Other activity (specified)","Other Activity Units"
"NFR Aggregation for Gridding and LPS (GNFR)","NFR Code","Long name","Notes","kt","kt","kt","kt","kt","kt","kt","kt","kt","t","t","t","t","t","t","t","t","t","g I-TEQ","t","t","t","t","t","kg","kg",NA,"TJ NCV","TJ NCV","TJ NCV","TJ NCV","TJ NCV",NA,NA
"A_PublicPower","1A1a","Public electricity and heat production",NA,"270.91716949136202","2.4480536690450001","177.121250162374","0.14641003485000001","4.7860709925989999","8.0880642145449997","10.953909662824","0.12882731225300001","80.912991235343995","3.8632200964179999","0.17476033202800001","1.6111300483819999","1.2196250084069999","2.2167782772779998","2.4806949252689998","3.950164264868","10.541728456451001","13.772152926363001","2.4432979348820001","0.135091120354","3.1711872765000003E-2","2.9165243790999999E-2","3.5593963460000003E-2","0.23156220037000003","10.936136935065999","43.373333706219",NA,"12200.218577531312","1217068.31852995","569344.08733093098","225159.02513365759","2040.83552339423","NA","NA"
"B_Industry","1A1b","Petroleum refining",NA,"17.360214839107002","0.70434784367799996","42.958993273289998","IE","0.743153752281","1.173789609068","1.5326528226980001","2.9304682249E-2","5.2391761736679996","0.40831078052000003","1.4698191447999999E-2","7.2387453471999999E-2","3.7041355480000003E-2","6.1134567273999997E-2","0.123806079725","3.035202804346","0.17365521959300001","0.82993827060799996","0.123916972448","2.0230483609999998E-3","1.4175860629999999E-3","1.265000985E-3","1.263591249E-3","5.9692266580000002E-3","3.0793628250000002E-3","NA",NA,"179317.06837915059","NO","40733.515423310302","NO","NO","NA","NA"
"B_Industry","1A1c","Manufacture of solid fuels and other energy industries",NA,"55.173487450388997","2.8986629824430001","5.4402736541790002","IE","0.45159461093600001","0.51347431814","0.62332973850600004","0.211079954131","16.719620425938999","0.45366088034300001","1.7176763064000001E-2","1.0482395048E-2","2.4786732719999999E-2","2.0373911056000001E-2","0.15129685384","0.97096856728000003","8.9920367200000004E-2","0.15966058248000001","0.29056347701500002","1.64509996E-4","6.8599896699999999E-4","2.7321210600000001E-4","2.54143114E-4","1.377864183E-3","4.4394480000000002E-5","2.5999999999999999E-3",NA,"26370.523439101198","14553.532439999999","186442.4806685457","NO","NO","NA","NA"
"B_Industry","1A2a","Stationary combustion in manufacturing industries and construction: Iron and steel",NA,"11.871090251315","0.76741693764899999","14.521190749760001","NE","0.35256244597500003","0.87199012732600001","0.881213330066","6.3497657176999997E-2","165.66695843256301","0.110472737926","5.0536364789999996E-3","3.9890289257999999E-2","2.2268831183999999E-2","1.2000307278E-2","1.8325654484E-2","0.344275339525","5.5424243280000002E-3","0.14268472415","0.16275926726100001","5.8373296999999997E-5","1.2112969999999999E-4","7.9116102000000005E-5","7.6805855000000006E-5","3.35424954E-4","1.300565457E-3","5.3179999999999998E-2",NA,"673.42314735345099","79523.765531769008","19808.563408422102","IE","IE","NA","NA"
"B_Industry","1A2b","Stationary combustion in manufacturing industries and construction: Non-ferrous metals",NA,"0.72507595013600001","3.8995326157999999E-2","1.4801587986069999","NE","0.159990647401","0.17300186027700001","0.18312169253300001","6.2522977919999998E-3","1.1962663357900001","0.13901346164699999","1.636761713E-3","2.8798591985999999E-2","1.4637111436E-2","1.6554018029000001E-2","1.5283241717000001E-2","3.2050476456000003E-2","3.5960911699999998E-3","0.197412748088","0.270911444773","8.0268667000000003E-5","7.0417491800000003E-4","4.86007597E-4","3.7001095099999998E-4","1.640462133E-3","6.1369798570000004E-3","7.109E-2",NA,"18.314956494","1737.0955209364001","7775.6315730595998","IE","IE","NA","NA"
"B_Industry","1A2c","Stationary combustion in manufacturing industries and construction: Chemicals",NA,"8.9090013556310002","0.46733335185399999","5.6506336956489998","2.0537081000000002E-5","0.49899735249499999","0.54907935087899995","0.57315019243300003","4.7783661688000002E-2","6.7708046164960001","0.44602461892","1.1213132629E-2","0.168967280415","8.3650591016000003E-2","3.5704475886000002E-2","5.6558380536E-2","0.62416437413400006","1.8105449853E-2","0.54909582751800001","0.42071210663899999","1.06960075E-4","1.8029395900000001E-4","1.5044520599999999E-4","1.45277305E-4","5.8297654500000001E-4","4.1606592949999998E-3","0.25375999999999999",NA,"56433.084319666101","6394.7520000000004","100822.56511103027","17.114233880293298","IE","NA","NA"
"B_Industry","1A2d","Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",NA,"4.0382209257830004","0.30849547438699998","3.2071637197689999","8.6963931159999997E-3","0.52171087246699999","0.55681136414700005","0.584827482407","6.0308262154000002E-2","4.6471326503780004","0.42784272643499999","9.7170033581000001E-2","9.3294858916000006E-2","4.6692807763999998E-2","0.18255344859799999","7.0777000603000004E-2","9.0156966413E-2","1.1720468427000001E-2","4.002589879077","0.95257702441000003","1.06285615E-4","1.7223843500000001E-4","8.1014629000000001E-5","7.1264504000000006E-5","4.3080318300000003E-4","2.579521642E-3","0.14928",NA,"42.734898485999999","4145.3547809232005","40824.283542457801","7288.0810316804236","IE","NA","NA"
"B_Industry","1A2e","Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",NA,"4.394280722874","0.33155211683199998","3.2263839369920002","2.0487422E-5","0.31735743787699999","0.37402731990299998","0.38435792650299999","7.8727239561000001E-2","2.830564649676","0.240388207425","3.0614601237000001E-2","7.6450032688999997E-2","4.6035695116000003E-2","4.7910141609E-2","6.0753116114E-2","2.44241561193","1.9450404381E-2","0.302179888748","0.18120729515600001","4.9242659999999999E-5","8.8753365999999997E-5","7.0468230000000006E-5","6.9935064999999998E-5","2.7839932099999999E-4","2.2513406430000001E-3","7.9320000000000002E-2",NA,"3989.8115224596004","2215.4550135300001","72788.869746023207","86.138952862500801","IE","NA","NA"
"B_Industry","1A2f","Stationary combustion in manufacturing industries and construction: Non-metallic minerals",NA,"18.815385629114001","0.60477296700200001","6.9887804113799996","0.36632986117400002","0.24350692455799999","0.51215007519099998","0.86165961313899997","2.0947253448000001E-2","21.740626256668001","2.3498633797920001","7.5447514167000004E-2","0.24711224929200001","4.4355028300000002E-2","0.80344392141900001","1.1003540743310001","1.0161320812879999","0.38916300521899999","2.6035580622690002","1.4349955558309999","1.1635352084E-2","3.8315232999999998E-4","3.4114852999999999E-4","3.3801421000000001E-4","1.2697667154E-2","7.9190244800999995E-2","0.63756627710000002",NA,"1881.0622126674698","14230.572109452347","4954.3932445148503","3039.0509779771801","9838.6991252425705","NA","NA"
"I_Offroad","1A2gvii","Mobile combustion in manufacturing industries and construction (please specify in the IIR)",NA,"18.234028288046002","11.744729615455","2.1127518676E-2","8.2237701149999991E-3","1.4386990357239999","1.4386990357239999","1.4386990357239999","0.85569643425599995","250.84135259068699","0.30441329956199997","2.5115190571E-2","1.5258050761E-2","3.0567704546E-2","3.2782611549000001E-2","0.19738890459299999","1.3858506170230001","0.13620922462900001","0.21480383233299999","1.179184911943","1.8666029617999999E-2","7.1884249489000004E-2","7.9936046169999997E-2","1.3575844629E-2","0.18406216990599999","NA","NA",NA,"50699.48655939629","NA","NA","IE","NA","NA","NA"
"B_Industry","1A2gviii","Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR)",NA,"42.986207404070001","5.0530779516640001","59.873881342977","2.7819806934000001E-2","4.3610701811050001","4.7790949346550002","4.9880848640049997","0.45424770089400002","37.839985383574003","9.4745074136989995","0.209490787002","0.93091834615400004","1.0446444046250001","1.1117507858589999","2.1518022478869998","42.752361230725","0.40699238276499999","113.28059435202201","14.859036525402001","1.1537344218E-2","1.4527102873E-2","5.4633833679999999E-3","1.404750197E-3","3.2932580656E-2","2.7879827489E-2","2.4405621897379999",NA,"28211.835152158612","42605.934245151409","201971.41730166151","32378.173965085509","6844.8875245668623","8996.7136288860002","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3ai(i)","International aviation LTO (civil)",NA,"9.9779136230619994","1.315832495757","0.906191298521","NA","0.13829576406899999","0.19454696015","0.223574087565","2.4510615595E-2","7.5741307551889996","0.55390188856800004","9.564461602E-3","7.5700527000000005E-5","5.334421156E-3","0.18159139493599999","3.841576102326","5.2945155369999997E-2","0.111113120541","1.166477800827","NA","2.1956712400000001E-4","NA","NA","NA","2.1956712400000001E-4","NA","NA",NA,"33254.487129270681","NA","NA","NA","NA","203.49951659999996","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3aii(i)","Domestic aviation LTO (civil)",NA,"1.6533422287699999","0.67901587632000004","0.18554887516499999","NE","2.9616962508999999E-2","3.8623940375999997E-2","4.1812730763000003E-2","4.6752800040000004E-3","14.466166920527","10.474613669331999","1.8971242429999999E-3","1.5697874E-5","9.18406373E-4","3.1966657906999998E-2","0.67320204242500004","9.9894939059999993E-3","2.0930028624999999E-2","0.169671133063","NA","2.7151343E-5","NA","NA","NA","2.7151343E-5","NA","NA",NA,"6910.6668632555411","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bi","Road transport: Passenger cars",NA,"177.53261866483334","46.284008707025578","0.25116611463400002","8.1570310655888623","4.1486277930631728","4.1486277930631719","4.1486277930631728","3.2894034797963791","560.67946177056842","0.45425806415999997","2.8755197999999998E-3","0.157039077212","4.5689114269999997E-3","0.16138886215500001","0.111479801591","2.9234001791999999E-2","3.3867832549999998E-3","0.57415714064800005","8.3659020552068419","9.5557937883807855E-5","1.0058702443842691E-4","5.6319965935611303E-5","1.151459931600589E-4","3.6761092141790496E-4","NA","1.6726256500980408E-3",NA,"867704.88420711725","NA","NA","IE","NA","13456.4903245145","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bii","Road transport: Light duty vehicles",NA,"70.948627730003949","5.3349317616506413","6.7336969144999995E-2","0.21869645142404481","2.5467945603027586","2.5467945603027582","2.5467945603027586","2.1357969370535668","33.879355404583549","1.0923820934E-2","2.7830034500000002E-4","2.6698219283000001E-2","5.3418775100000002E-4","4.1102674765999998E-2","2.7624671637000001E-2","1.449395448E-3","5.11774813E-4","9.1447078254999994E-2","3.0375009829429982","2.7318358763534761E-5","2.6458987041399352E-5","9.3487782367259636E-6","2.7880879451984978E-5","9.1007003493645048E-5","NA","6.0547122633296735E-4",NA,"192396.98692921276","NA","NA","43908.918963029406","NA","NA","NA"
"F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",NA,"130.49879376243564","3.1645189229756099","9.6224091782999996E-2","0.2206510453327146","1.8703618184366593","1.8703618184366593","1.8703618184366593","1.3056731328866023","37.847198532447393","3.441491122E-3","3.4414911200000001E-4","3.6479805897999998E-2","6.8829822400000003E-4","5.8505349080999997E-2","3.9232998795000001E-2","1.3765964490000001E-3","6.8829822400000003E-4","0.123893680407","1.3563306680078477","1.1094232377397997E-5","6.7181740507576732E-5","7.5070972420393162E-5","1.5808844756187909E-5","1.691557900615558E-4","NA","1.8667355681877861E-4",NA,"295409.98743017792","NA","NA","IE","NA","NA","NA"
"F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",NA,"0.78586776029485528","3.2145387636735507","3.2458164860000001E-3","9.8443760002014363E-3","5.7388600668772209E-2","5.7388600668772202E-2","5.7388600668772209E-2","1.1988954299807307E-2","27.737487704941316","5.5015808510000003E-3","7.9963910400000001E-4","1.2477160440000001E-3","4.3024690999999997E-5","4.1496489409999998E-3","0.13218128036099999","5.7214757210000003E-3","7.9625771800000003E-4","8.0847711761000002E-2","9.0880978738473228E-2","6.9317006255865103E-5","1.2708117813575284E-4","4.3323128909915848E-5","1.4874274259071062E-4","3.8846405589224443E-4","NA","1.804403573427373E-5",NA,"6427.1574216702911","NA","NA","IE","NA","6.8811038815198602","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bv","Road transport: Gasoline evaporation",NA,"NA","17.97770181781414","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"541350.02704806183","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",NA,"NA","NA","NA","NA","6.9689431274635556","13.524377667257815","17.159289912648159","1.4561903409779999","NA","49.770477489652002","0.21663477190399999","NA","0.56830964069199996","18.590497177509999","408.289718068583","2.8468391963839998","0.32228099168800001","129.67863747247901","NA","5.5255560571111725E-5","5.2376023661398612E-6","7.3995822048937965E-6","NA","6.7892745142145381E-5","NA","NA",NA,"NA","NA","NA","NA","NA","512229.68337377231","10^6 km"
"F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",NA,"NA","NA","NA","NA","2.7338268600834641","5.0626423334878963","10.125284666975791","0.101056113019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","512229.68337377231","10^6 km"
"I_Offroad","1A3c","Railways",NA,"17.794336176647001","0.94999880170200002","0.24862930589900001","7.8918162400000002E-3","0.42256838899400001","0.46956545235199998","0.50432826592199997","0.26548144526400003","5.3882755728270002","0.25470172343000003","1.6157504743000001E-2","1.4338916145E-2","3.6607341515000003E-2","2.0452864224E-2","0.19597083017700001","0.88475624506799999","9.1977767012E-2","0.206444470149","0.67592616848999998","7.8355900999999996E-5","8.5307938499999995E-4","3.6288588000000003E-4","2.7154145799999999E-4","1.565862624E-3","2.3642553000000001E-4","1.3310000000000001E-2",NA,"25478.105643004761","381.33150000000001","NA","IE","NA","NA","NA"
"G_Shipping","1A3di(ii)","International inland waterways",NA,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO","NO","NO","NO","NO","NO","NO"
"G_Shipping","1A3dii","National navigation (shipping)",NA,"86.313955759864996","8.3048591535010008","18.233255224353002","1.4826893608E-2","2.5165621961469999","2.6228048358099998","2.6228048358099998","0.73778687875500004","35.627327217153997","0.21283083541100001","1.9457711512999999E-2","3.7344595199999997E-2","0.36564009889600002","0.394965114023","1.3681597854400001","16.449398138050999","0.19377168857900001","1.621648092994","0.34531729600200001","1.012620352E-2","4.9595436999E-2","5.1190795785E-2","8.2097041340000003E-3","0.119122140438","0.13623208452499999","0.30906108999100002",NA,"66784.061574325548","NO","NA","NO","NO","691.89835644000004","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A3ei","Pipeline transport",NA,"IE","IE","IE","NA","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","NA","IE","NA","NA","NA","NA"
"I_Offroad","1A3eii","Other (please specify in the IIR)",NA,"7.0607096964640004","0.99324665683000002","7.3318077350000002E-3","2.8882414999999999E-3","0.56979317266100005","0.56979317266100005","0.56979317266100005","0.35368340444099999","5.6346474218719997","0.117199313235","9.6518849750000003E-3","5.1140092129999997E-3","1.1742366654999999E-2","1.1222981395E-2","7.5601568869000005E-2","0.53335235368400002","5.2423158486000002E-2","7.9815525365000001E-2","0.36659038675099997","3.4506336850000001E-3","1.5164100993E-2","1.7241886628000001E-2","2.8250454050000001E-3","3.8681666710999998E-2","NA","NA",NA,"15605.314758123068","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4ai","Commercial/Institutional: Stationary",NA,"42.255855761059998","4.3045451239109997","5.0654290187189996","6.2397768500000003E-4","1.319764607243","1.485212846177","1.507769219214","0.47328681277200002","13.734003136279","1.3971579930260001","4.4300505864999999E-2","0.112609677694","0.27539409937199999","7.9031643506000004E-2","0.99364996788399995","2.1503138383680001","0.225034817438","1.316044804758","0.63210505005499995","3.4522040699999998E-4","1.736427488E-3","7.1533552699999995E-4","6.2805760699999997E-4","3.4250410290000005E-3","1.236498248E-2","0.166243",NA,"43783.94888449875","4536.9035733375167","356023.23703264096","519.98140385231397","NO","NA","NA"
"I_Offroad","1A4aii","Commercial/Institutional: Mobile",NA,"3.4493747890659998","0.58239781187999995","3.7149560869999998E-3","1.2143781200000001E-3","0.183523410016","0.183523410016","0.183523410016","0.113263325318","1.8568638637499999","3.1306393975999998E-2","2.5884940320000001E-3","1.8129422840000001E-3","3.1520421099999999E-3","3.3214987230000001E-3","2.0425910722E-2","0.142587738425","1.4013598005999999E-2","2.3015474562E-2","9.9066776004999996E-2","1.22856979E-3","4.1563915169999998E-3","4.982831022E-3","7.4953346100000004E-4","1.111732579E-2","NA","NA",NA,"6366.1935351819702","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4bi","Residential: Stationary",NA,"37.435910201974998","21.924770707002999","34.463951080925","0.409238147685","16.774217463848998","17.100688561576","18.105792665441001","1.666421745461","242.18685082235501","4.1948453423079997","0.320638523555","0.30617004088499999","0.35063493146500002","1.3254149307609999","0.94665287299500001","41.776019546793002","0.34020094070500001","18.461752017348001","25.228551864381998","6.5382175458890002","8.6824722370709999","3.935307165062","3.486370212492","22.642367160513999","0.14865042028299999","5.203743327702",NA,"110425.94970605144","32755.063463643193","1119455.9426652296","21885.151363120316","NO","NA","NA"
"I_Offroad","1A4bii","Residential: Household and gardening (mobile)",NA,"0.82953903382899996","2.3743212983839999","1.1099794330000001E-3","5.0331971799999996E-4","2.0524606495E-2","2.0524606495E-2","2.0524606495E-2","9.6326700559999992E-3","70.314881235553997","4.0373265740000002E-3","2.1558963E-5","9.7002044100000001E-4","3.2596089000000001E-5","1.9926673100000001E-3","5.3222560699999995E-4","2.44063403E-4","2.2074251999999998E-5","3.6577102019999998E-3","0.115524148846","6.511677647E-3","3.2272049342000002E-2","3.3145423572000003E-2","6.1312145190000004E-3","7.8060365080000013E-2","NA","NA",NA,"5154.4290641368989","NA","NA","IE","NA","NA","NA"
"C_OtherStationaryComb","1A4ci","Agriculture/Forestry/Fishing: Stationary",NA,"4.7249427185849999","0.46064523356199999","0.37658455531099999","7.9190283900000004E-4","0.44402612253200002","0.44882411704399999","0.45569986016300001","0.20228257331800001","2.1634634380939999","5.6856483457999998E-2","1.5831507184000001E-2","9.7611929300000003E-4","3.0837828329999999E-3","2.3864881069000001E-2","2.4093961115999998E-2","0.36785038457300001","4.4736174109E-2","0.35594299205699997","0.246104525588","9.9337570489999999E-3","1.6068037611000001E-2","4.9799735819999998E-3","3.9872178130000002E-3","3.4968986054999998E-2","3.0039378709999999E-3","2.1421518933000001E-2",NA,"13654.263049623269","NO","3563.0119928071304","1691.7099409549494","NO","NA","NA"
"I_Offroad","1A4cii","Agriculture/Forestry/Fishing: Off-road vehicles and other machinery",NA,"26.627417791073","3.0977794533680001","3.2871602755E-2","1.0280155441E-2","1.725954757864","1.725954757864","1.725954757864","1.1457421799080001","18.102793450794","0.41590588081199997","3.4251700040999998E-2","1.8148114077E-2","4.1670204471999997E-2","3.9827058996000003E-2","0.26828772476200002","1.892710582681","0.18603436575999999","0.28324181655300001","1.300921425996","1.6321346790999999E-2","5.5230332032999999E-2","6.6262127611999996E-2","9.9454956889999998E-3","0.14775930212499999","NA","NA",NA,"55410.213090824982","NA","NA","IE","NA","122.09970996000001","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A4ciii","Agriculture/Forestry/Fishing: National fishing",NA,"12.574726804967","0.41790303372199999","2.1193841191149998","1.7617509730000001E-3","0.24530699055899999","0.25892652581699999","0.25892652581699999","6.7089629817999999E-2","0.53936623344199996","2.3972442827E-2","1.9756870089999998E-3","5.0713168829999997E-3","2.0738910171000002E-2","2.3142469249999999E-2","0.162949718943","0.839376807665","1.9970806122000001E-2","0.21141011676300001","3.017658786E-2","3.5235019500000001E-4","1.7617509730000001E-3","1.7617509730000001E-3","1.7617509700000001E-4","4.0520272379999996E-3","1.5377623998E-2","1.8076050791000001E-2",NA,"7459.5808507030752","NO","NA","NO","NO","NA","NA"
"C_OtherStationaryComb","1A5a","Other stationary (including military)",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","IE","IE","IE","IE","NA","NA"
"I_Offroad","1A5b","Other, Mobile (including military, land based and recreational boats)",NA,"18.866933780935","0.92009024953999996","3.628903667955","2.091395394E-3","0.39380879522700002","0.40985416129300001","0.40985416129300001","0.105311257873","4.9482584491699999","0.35597895764100002","7.2291002489999999E-3","6.3255632289999997E-3","8.3912700990000002E-3","1.5594681823000001E-2","0.195601654731","0.22712150635100001","9.4328420849000005E-2","0.25611198287800002","2.7188140116999999E-2","4.1827907899999998E-4","2.091395394E-3","2.091395394E-3","2.0913953899999999E-4","4.8102094059999994E-3","1.6731163149E-2","7.9473024959999996E-3",NA,"31472.627276267896","NA","NA","IE","NA","NA","NA"
"D_Fugitive","1B1a","Fugitive emission from solid fuels: Coal mining and handling",NA,"NA","14.412140000000001","NA","NA","8.4823000056000006E-2","0.59019233999999998","1.2437478801740001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","14.818620000000001","Coal produced [Mt]"
"D_Fugitive","1B1b","Fugitive emission from solid fuels: Solid fuel transformation",NA,"0.203460238711","0.38795153966200002","16.966466426493","0.23396400000000001","0.81692431796099996","0.947741282741","0.98959744390399995","0.39981461008399999","10.159010796743001","2.21418896","2.8162784E-2","2.1430688E-2","3.5857463999999999E-2","1.431916808","0.21497879","0.80705667999999997","NA","2.1604641600000001","0.70277443174800003","0.10636838061999999","0.13044704738599999","6.5219583208000004E-2","4.5656198608E-2","0.34769120982200002","NA","5.3655679999999997",NA,"NA","1260.7164","NA","NA","NA","161427.13392000002","Coal used for transformation [TJ (net)]"
"D_Fugitive","1B1c","Other fugitive emissions from solid fuels",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","IE","IE"
"D_Fugitive","1B2ai","Fugitive emissions oil: Exploration, production, transport",NA,"4.7280000000000003E-2","23.652587652388998","1.6000000000000001E-4","NA","NA","NA","NA","NA","0.23005999999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","41.1008","Crude Oil produced [Mt]"
"D_Fugitive","1B2aiv","Fugitive emissions oil: Refining and storage",NA,"NA","21.196256102536001","IE","0.34238200000000002","NA","NA","NA","NA","NA","IE","IE","IE","NA","NA","NA","NA","NA","NA","IE","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","65.928080000000008","Crude Oil Refined [Mt]"
"D_Fugitive","1B2av","Distribution of oil products",NA,"NA","24.022641077808998","IE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","12.573829999999997","Oil Consumed [Mt]"
"D_Fugitive","1B2b","Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",NA,"4.3630000000000002E-2","31.058999734848999","4.6000000000000001E-4","NA","NA","NA","NA","NA","0.24367","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","282.63482864696169","Gas leaked [Mm3]"
"D_Fugitive","1B2c","Venting and flaring (oil, gas, combined oil and gas)",NA,"2.2123819961929998","34.193266447570998","0.57860092083100001","NA","0.94980921738599999","0.94980921738599999","0.94980921738599999","0.22795421217299999","9.0251464841590003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","1368.6219385966117","Fuel flared [kt]"
"D_Fugitive","1B2d","Other fugitive emissions from energy production",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NO","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NE","NE"
