Gas,NFR/CRF Group,Source,Activity,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nitrogen oxides (NOx expressed as NO2),1A1b,Refineries - combustion,Petrol,kilotonne,0.029898263,0.029898263,0.029898263,0.029898263,0.029898263,0.029898263,0.029898263,0.029898263,0.029898263,0.029898263,0,0,0.029898263,0,0.029898263,0,0,0,0,0,0,0,0,0,0,0,0.059796526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1b,Refineries - combustion,Petroleum coke,kilotonne,2.29249456,2.502657945,2.768365928,2.99763508,2.912742463,2.794956417,3.047270668,2.942287457,3.165450644,3.538270386,3.285034335,3.418686695,4.319081545,5.402369099,6.204283262,6.232420601,6.295729614,6.464553648,6.985094421,7.097643777,6.86551073,7.336811159,7.364948498,7.526738197,6.668549356,8.068381974,7.857351931,8.321618026,8.377892704,8.195,8.07,7.883,11.705,8.155,10.391,11.213,9.410193622,9.655662314,8.858421628,8.35336917,7.378882226,8.207028113,8.41589526,6.312455657,5.558808769,5.597733316,6.491152628,6.185365578,5.512218422,4.924748212,4.059067939,3.808529459
Nitrogen oxides (NOx expressed as NO2),1A1c,Coke production,Blast furnace gas,kilotonne,0.896589873,0.695630074,0.440565713,0.332356591,0.347815037,0.270522806,0.378731929,0.401919598,0.394190375,0.425107267,0.139126015,0.200959799,0.224147468,0.270522806,0.224147468,0.247335137,0.25506436,0.270522806,0.309098592,0.324659016,0.308307384,0.279032688,0.259252488,0.25846128,0.275340384,0.281670048,0.295911792,0.299867832,0.28615356,0.285626088,0.278768952,0.171164664,0.134381404,0.113933952,0.078329592,0.075106738,0.141470628,0.185293002,0.16842181,0.133418768,0.192980906,0.173364222,0.177148834,0.198147494,0.187516296,0.169125985,0.166765548,0.150068421,0.159346654,0.1478715,0.141014364,0.140595024
Nitrogen oxides (NOx expressed as NO2),1A1c,Coke production,Coke oven gas,kilotonne,11.75590295,12.17726147,11.14493308,13.04104646,11.16600101,11.86124258,11.60842746,10.42862358,8.869597025,9.333091406,7.668725219,6.615328897,6.257174148,6.046494884,4.740283446,6.299310001,6.13076659,6.004359031,5.646070091,5.386555029,5.538957226,5.056589893,4.39378411,3.945922935,7.415770398,7.024644615,6.829577049,7.18526489,7.717083044,7.323467605,7.1454628,8.255934249,5.244175676,5.325232884,5.484596708,4.277001362,5.099752032,6.346744983,5.664069187,5.004320732,5.153058761,4.64143975,3.782096818,5.220949997,5.063174555,3.701735906,2.270028286,2.304803277,2.138853455,2.129550561,2.218514703,2.06583073
Nitrogen oxides (NOx expressed as NO2),1A1c,Coke production,Colliery methane,kilotonne,0.049185965,0.035132832,0.014053133,0.014053133,0.014053133,0.021079699,0.021079699,0.035132832,0.028106266,0.021079699,0.035132832,0.049185965,0.042159398,0.028106266,0.007026566,0.028106266,0.007026566,0.007026566,0.00695304,0.00695304,0.00695304,0.00695304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Coke production,Natural gas,kilotonne,0.000757588,0.001521763,0.002378166,0.002523096,0.002556035,0.002417693,0.002872245,0.003188456,0.002938123,0.003544193,0.002971061,0.002694377,0.002404517,0.00256921,0.002957886,0.002957886,0.002760254,0.003063289,0.002938174,0.00307799,0.003055736,0.002824432,0.003126319,0.003501486,0.004569218,0.002645337,0.005531159,0.003607278,0.001683396,0.003126307,0.004088248,0.002164367,0,0.000240485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Collieries - combustion,Coal,kilotonne,9.0717913,7.63816625,6.67928261,6.67928261,5.72979979,5.640492,5.16575059,5.16575059,4.70041,3.75562759,2.9375919,2.89545256,2.51001894,2.28439926,0.98238569,1.56053612,1.43832546,1.10459635,0.92128036,0.68625986,0.5505552,0.5154016,0.364840565,0.22167528,0.10196274,0.03707736,0.0368144,0.03655144,0.0243238,0.04815455,0.058365754,0.04897826,0.043936357,0.029658651,0.039254202,0.028165829,0.018559797,0.022565708,0.025780339,0.023369601,0.023656626,0.018009508,0.018247729,0.012387492,0.002906296,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Collieries - combustion,Coke oven gas,kilotonne,0.021080099,0.049186897,0.042160198,0.077293696,0.070266996,0.084320395,0.084320395,0.049186897,0.014053399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Collieries - combustion,Colliery methane,kilotonne,0.252970099,0.210808415,0.161619785,0.203781468,0.189727574,0.203781468,0.210808415,0.245943151,0.210808415,0.217835363,0.22486231,0.210808415,0.210808415,0.217835363,0.070269472,0.161619785,0.147565891,0.147565891,0.154592838,0.154592838,0.16159824,0.12659328,0.12803184,0.13882104,0.16711272,0.09758232,0.08775216,0.07864128,0.07048944,0.07936056,0.08823168,0.14985,0.14433552,0.2013984,0.1786212,0.16831152,0.16951032,0.16231752,0.169385645,0.165590244,0.19276704,0.157026017,0.122649228,0.10021968,0.09062928,0.08223768,0.10405584,0.094918586,0.09134856,0.084568147,0.06791202,0.071333395
Nitrogen oxides (NOx expressed as NO2),1A1c,Collieries - combustion,Natural gas,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063418198,0.091604064,0.049325265,0.098650531,0.126836397,0.098650531,0.108515584,0.08128399,0.151505661,0.250585554,0.099801348,0.063969057,0.088498545,0.082726901,0.046413639,0.016112507,0.003366792,0.001442911,0.000961941,0,0,0,0,0,0,0.02044122,0.018757871,0.017796214,0.014711665,0.023147132,0.014425376,0.024023973,0.019010017,0.018553649,0.018361351,0.019002501,0.019335882,0.016328844,0.014431987
Nitrogen oxides (NOx expressed as NO2),1A1c,Gas production,Colliery methane,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007026947,0.014053894,0.014053894,0.021080842,0.021080842,0.02109888,0.01414584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Gas production,LPG,kilotonne,0,0,0,0,0,0,0,0,0,0.036442894,0.021865737,0.051020052,0.06559721,0.021865737,0.021865737,0.072885789,0.021865737,0.043731473,0,0.11370183,0.125338194,0.142505617,0.137034197,0.142008215,0.160909483,0.145987429,0.162958836,0.152938889,0.156554726,0.156554726,0.134398829,0,0,6.80E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Gas production,Natural gas,kilotonne,0,0,0,0.53630746,0.650069649,0.66632139,0.747580096,0.79633532,0.861342285,1.040111438,1.088866662,1.129496015,1.023859697,0.983230344,1.048237309,1.137621885,1.235132333,1.113244273,1.007526697,0.874343678,0.789115442,0.988046734,0.928639452,0.939278801,0.958471093,1.076662106,1.465251919,1.353919029,1.751302345,2.199526308,2.387663003,2.507914686,2.500216809,2.659711064,2.107153869,2.300497878,2.098334623,3.256708717,2.711468848,2.389967723,3.522936723,3.064464499,2.250527974,3.085542192,3.039696252,2.495528706,1.893590409,1.862248529,1.65798804,2.136703914,2.126957647,1.901489124
Nitrogen oxides (NOx expressed as NO2),1A1c,Gas production,OPG,kilotonne,0,0,0,0,0,0,0,0,0,0.007183102,0,0,0,0,0,0.014366203,0.014366203,0.050281711,0.071831016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Gas production,Town gas,kilotonne,0.217827688,0.217827688,0.400521877,0.049186897,0.049186897,0.021080099,0.014053399,0.0070267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Nuclear fuel production,Natural gas,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126836397,0.126836397,0.126836397,0.11978993,0.162068729,0.105696997,0.098650531,0.101484745,0.119280648,0.12216647,0.135874125,0.132266847,0.112306577,0.210184044,0.221967818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Upstream Oil Production - fuel combustion,Gas oil,kilotonne,0.02025137,0.027521092,0.043228886,0.048291728,0.053224754,0.203032965,1.579736669,4.967427369,7.010868483,10.0929712,10.4459422,11.61260285,13.39848808,14.92370183,16.36531377,16.56601004,16.49551969,16.01299186,14.85866377,11.90546881,16.77344341,16.61600565,19.91741787,21.96120366,23.28353568,20.0283177,20.72867164,20.20839812,20.22385959,16.82850189,15.5305837,14.93521698,15.09416445,13.28642168,12.26997665,14.00236608,11.0702044,11.12740541,13.44741813,13.45027793,15.47560613,16.37554869,18.77842252,16.79560946,17.60251967,18.21370896,19.33317614,17.40560259,17.08388838,17.92457206,18.41944723,14.52322355
Nitrogen oxides (NOx expressed as NO2),1A1c,Upstream Oil Production - fuel combustion,Natural gas,kilotonne,0,0,0,1.099551283,1.236995194,2.233463544,2.336546477,4.329483177,6.975278452,11.13295674,16.63071316,20.2386158,25.80509418,30.89051886,34.49842151,40.51159259,43.29483177,43.81024644,45.27058798,38.96878469,24.67467508,23.95885133,25.87935761,27.15468804,28.02610922,26.36275778,26.81839609,32.97958426,24.94211674,25.9434251,25.85682868,26.0504792,30.94350351,30.52686745,28.88357994,28.98125466,28.02297062,25.45066486,26.46945218,24.35854711,22.44189152,18.39643222,19.74326349,16.30995793,17.36107159,20.51688375,22.5588197,22.7941769,21.36251963,22.4448997,22.47568289,19.66952
Nitrogen oxides (NOx expressed as NO2),1A1c,Town gas manufacture,Burning oil,kilotonne,27.02793579,12.98166962,6.418680101,8.239739565,3.770233803,3.046773643,1.470030964,1.176362859,1.788956365,1.670073547,1.7469816,1.783087908,1.778284726,1.049444089,0.974591099,1.122732305,0.787078637,0.384901551,0.141230977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Town gas manufacture,Coal,kilotonne,6.240489566,2.433932051,0.476360774,0.479615888,0.074615195,0.010853547,0.011637119,0.01629665,0.021242713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Town gas manufacture,Coke,kilotonne,0.256119776,0.064136798,0.018369706,0.00554857,0.000863207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Town gas manufacture,Coke oven gas,kilotonne,0.693485804,0.473331505,0.103905689,0.081675878,0.035295962,0.019015409,0.020643079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Town gas manufacture,LPG,kilotonne,1.05222818,0.720951759,0.394739864,0.418877931,0.141559144,0.100589353,0.073751326,0.140881732,0.497977652,0.432451331,0.446711442,0.409772452,0.299306602,0.177928022,0.160399621,0.154170744,0.203807314,0.023359449,0.004155745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Town gas manufacture,Natural gas,kilotonne,4.909032263,6.503399602,3.404100199,2.521405244,1.438530443,1.350362944,0.41641094,0.195148062,0.044795749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A1c,Upstream oil and gas production - combustion at gas separation plant,LPG,kilotonne,0,0,0,0,0,0,0.103108305,0,0.034369435,0.13747774,0,0.06873887,0.06873887,0.06873887,0.378063784,0.412433219,0.618649829,0.824866439,0.653019264,0.5839367,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),1A1c,Upstream oil and gas production - combustion at gas separation plant,OPG,kilotonne,0,0,0,0,0,0.034388375,0.481437255,1.066039636,1.203593137,2.716681652,3.163730531,3.09495378,6.499402939,6.602568065,7.324723947,7.668607701,7.08400532,6.56817969,4.744908029,4.327089269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nitrogen oxides (NOx expressed as NO2),1A1c,Upstream Gas Production - fuel combustion,Gas oil,kilotonne,0.109156924,0.180912679,0.26105215,0.284418576,0.342822087,0.356883736,0.378199972,0.395100139,0.378699515,0.38190574,0.3630074,0.360300719,0.363953573,0.373495118,0.371575867,0.414209237,0.433212508,0.455710788,0.438676991,0.429527368,0.6999426,0.749398747,0.813461041,0.941858365,0.995633983,0.913974759,1.119657127,1.12764857,2.17095404,0.942507432,0.951837258,0.777668836,1.08107207,0.6836812,0.745872002,0.811647319,0.701102395,0.677499681,1.023411045,0.615579696,0.666419906,0.755501353,1.163707905,1.539113095,2.074433465,3.159348895,1.973156266,1.805874625,2.033765088,2.496394117,2.331092658,2.887133929
Nitrogen oxides (NOx expressed as NO2),1A1c,Oil terminal: fuel combustion,Gas oil,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.564440538,0.544116908,0.55781654,0.590484892,0.748688476,0.764135743,0.763716834,0.754952474,0.768626461,0.865709314,0.661171303,0.765271249,0.526534126,0.281589385,0.255080328,0.19673749,0.270836176,0.356907117,0.324814773,0.469910927,0.441919132,1.029848205,0.579548529,0.75518397,0.450639099,0.175506922,0.111737617,0.152508429,0.073209232,0.262470666,0.168788995,0.408711271
Nitrogen oxides (NOx expressed as NO2),1A1c,Oil terminal: fuel combustion,Natural gas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.497721825,1.387764828,1.260796667,1.236985312,1.529072014,2.405271985,1.504423016,1.891987536,2.2646736,2.454891224,2.42541,2.5238748,1.720765081,1.949751495,1.904046402,1.795816034,1.489819859,1.530027678,1.520347293,1.687328735,1.425619521,1.274013101,1.212780964,0.978755852,0.957249108,0.999699038,1.018625501,0.97878799,1.109195256,1.114077562,1.201918432,1.013824761
Nitrogen oxides (NOx expressed as NO2),1A1c,Gas terminal: fuel combustion,Gas oil,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.021287888,0.023672273,0.023967687,0.027997275,0.029817922,0.032318408,0.038491577,0.039203668,0.05056153,0.496442617,0.006268205,0.01679852,0.02049208,0.0327268,0.04415492,0.022557029,0.050650727,0.021525863,0.032544632,0.046509967,0.036520588,0.034160429,0.111806571,0.057262172,0.03208508,0.068391138,0.083985928,0.05927157,0.046732115,0.024163955,0.016415885,0.023844195
Nitrogen oxides (NOx expressed as NO2),1A1c,Gas terminal: fuel combustion,Natural gas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.529241484,2.703387893,2.425629932,2.626130325,2.726772562,5.20974871,3.258536214,4.09798962,4.905216724,5.568173701,5.74922076,5.809040629,6.094595071,5.95967933,6.653409961,8.773641616,5.22435265,3.828362561,3.666005213,3.06249206,2.841982414,2.598535764,2.243071324,2.606268642,2.972070946,2.567187049,3.459718616,2.620550652,3.026450301,2.043802633,1.092935493,0.98925531
Nitrogen oxides (NOx expressed as NO2),1A1c,Upstream Gas Production - fuel combustion,Natural gas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.299283094,7.05568245,7.526854638,8.715194735,7.555519518,8.614426993,8.763313653,10.77657441,8.150211199,10.7443431,9.167526361,10.52060374,16.27847542,15.16751292,16.72067327,14.08402653,13.42773939,11.99510411,11.37251638,11.39224721,12.98380978,10.34682008,6.255456159,7.55952,7.11274613,7.631179578,6.89610723,8.942409458,5.124706897,7.450750715,6.679005458,4.71002869
Nitrogen oxides (NOx expressed as NO2),1A2a,Blast furnaces,Blast furnace gas,kilotonne,1.718604952,1.473089959,1.587663622,1.315960363,1.162104301,0.993273055,1.111576806,0.964808645,0.852014189,0.964630532,0.446816725,0.637169266,0.550857179,0.592653056,0.607725281,0.64399494,0.587344735,0.712228403,0.79974309,0.523006861,0.501892579,0.489999388,0.449671164,0.521822292,0.58374038,0.598261285,0.629090283,0.648079158,0.613564084,0.614328357,0.501509768,0.394156615,0.299313717,0.473050944,0.309209421,0.491190535,0.597811757,0.566653683,0.770009062,0.433215407,0.236139991,0.190268886,0.248257235,0.478691046,0.388714918,0.416211462,0.206209301,0.15834569,0.088467833,0.189805833,0.194247706,0.168071223
Nitrogen oxides (NOx expressed as NO2),1A2a,Blast furnaces,Coke oven gas,kilotonne,0.355879227,0.368634755,0.337383712,0.394783587,0.338021488,0.359068109,0.351414793,0.315699315,0.268503861,0.282534942,0.232150607,0.200261787,0.189419589,0.183041825,0.143499688,0.190695142,0.18559293,0.181766272,0.170920011,0.163063871,0.167677449,0.153075039,0.133010327,0.119452501,0.12317383,0.10174788,0.106317395,0.112105448,0.11829968,0.134726854,0.109284738,0.117646835,0.079786015,0.115366192,0.062364217,0.079200726,0.128918705,0.110787274,0.130471199,0.074332722,0.027317419,0.02987906,0.058491584,0.101916869,0.076785559,0.068920951,0.024017176,0.020178594,0.009210078,0.021667987,0.021562156,0.015410051
Nitrogen oxides (NOx expressed as NO2),1A2a,Blast furnaces,Natural gas,kilotonne,0.005471485,0.010990548,0.017175705,0.018222424,0.018460315,0.017461174,0.020744065,0.023027815,0.021219846,0.025597034,0.021457737,0.019459455,0.017366018,0.018555471,0.021362581,0.021362581,0.019935237,0.022123831,0.021220214,0.022230005,0.022069283,0.020398745,0.022579048,0.025288599,0.033000023,0.044203734,0.048685219,0.034833357,0.053675963,0.070130255,0.065420016,0.03319655,0.016900268,0.053582864,0.048036361,0.10060874,0.077559538,0.084837135,0.122336233,0.056451871,0.046926431,0.028977687,0.02075118,0.042075317,0.029754448,0.032125672,0.019002428,0.015056137,0.009292881,0.019951972,0.02130895,0.025704528
Nitrogen oxides (NOx expressed as NO2),1A2a,Sinter production,Coke,kilotonne,29.21341071,26.50636865,22.94020104,20.23546654,17.15646487,18.27536315,20.0999831,17.99739994,20.07279558,20.83107569,7.66129506,8.456778493,7.809997892,7.804228983,9.139498169,11.21698044,9.768984318,11.29143619,12.34837393,12.59318433,13.16904417,12.4072659,13.0105833,13.04405524,13.50272032,13.74703974,13.69817586,13.94249529,13.38870458,13.96216106,11.52537057,11.923,7.461,8.23,8.265,8.42,8.81928,8.500248051,7.953122918,6.292,5.081236334,5.761650856,6.237903607,7.337018549,8.423480221,8.310129213,5.992024014,6.361667098,6.466854959,5.928970845,6.445536388,3.397002186
Nitrogen oxides (NOx expressed as NO2),1A2a,Iron and steel - combustion plant,Blast furnace gas,kilotonne,2.023056401,1.642411643,1.490858637,1.924370723,1.783391183,1.528128778,1.714435113,1.491810042,1.320718988,1.499050786,0.696108618,0.995165147,0.862526818,0.930310421,0.956376593,1.016012112,0.928976712,1.129345633,1.271318757,1.485206729,1.424598574,1.488515049,1.41936932,1.354073939,1.320120435,1.354274959,1.401658347,1.487525705,1.412963013,1.347028228,1.227075809,1.105170446,1.019253405,1.169462436,1.17198902,1.009349718,1.166041089,1.251862589,1.097744889,1.084883218,0.859731887,0.70526987,0.783893827,1.779056361,1.500837801,1.286303292,0.471279598,0.66836314,0.61094394,0.662636851,0.67290503,0.68472106
Nitrogen oxides (NOx expressed as NO2),1A2a,Iron and steel - combustion plant,Coal,kilotonne,3.511712754,2.587577819,1.57102939,1.663442883,1.663442883,1.196754741,1.108961922,1.108961922,0.831721442,1.289168235,0.739771614,0.831721442,0.693101201,0.318826553,0.226413059,0.13862024,0.097034168,0.046206747,0.046206747,0.092413494,0.055538978,0.041586072,0.027724048,0.060588397,0.06580864,0.040291004,0.015013196,0.003757277,0.021807655,0.036084997,0.013753949,0.004884722,0,0,0,0,0.0051984,0.357172968,0.323447692,0.279159699,0.299956589,0.243712579,0.23510977,0.246848392,0.251882003,0.206587015,0.160581203,0.15370956,0.160788378,0.131934394,0.116302603,0.099555656
Nitrogen oxides (NOx expressed as NO2),1A2a,Iron and steel - combustion plant,Coke,kilotonne,5.391742686,4.751139595,4.590988822,4.430838049,4.911290367,4.217303685,3.736851366,3.36316623,3.213692175,2.925420784,1.980531224,1.329251415,1.59083101,1.436018597,1.211807515,1.190454078,1.163762283,1.040980024,0.928874483,0.976919714,1.249170156,1.056990132,1.099696804,0.96090012,0.34699171,0.074736676,0.13345835,0.21353336,0.122781682,0.090751678,0.101428346,0.170826688,0.152889886,0.122781682,0.117443348,0.119044848,0.140238034,0.122354615,0.071350313,0.03561696,0.0378162,0.039175278,0.066890924,0.066514953,0.072220484,0.076635949,0.062880267,0.03733499,0.01058271,0.01831145,0.021738548,0.022802497
Nitrogen oxides (NOx expressed as NO2),1A2a,Iron and steel - combustion plant,Coke oven gas,kilotonne,4.697109126,4.515216518,4.333323909,4.985997387,3.605753475,3.702049562,3.969538692,3.605753475,3.167071302,3.391762171,1.990119129,2.364603911,2.118513911,2.246908694,2.172011737,3.027976954,2.910281737,3.10287391,2.921028154,2.921028154,2.927436445,2.884356641,2.757307727,2.688672106,2.618576154,2.621861901,2.514892557,2.624782566,2.355716331,2.245698956,2.229186277,1.662682165,1.346012191,1.239798906,1.016610937,1.31367828,1.22268645,1.115746453,0.829686665,0.819087386,0.87291223,0.927512568,0.912775995,0.761849153,0.441827752,0.804710925,0.370665335,0.589686105,0.497671157,0.475780459,0.55936871,0.447007104
Nitrogen oxides (NOx expressed as NO2),1A2a,Iron and steel - combustion plant,Fuel oil,kilotonne,19.0810769,17.27308606,16.3454618,15.79793008,12.62022492,10.39753646,9.583200123,8.946917681,8.478502623,8.328662098,4.399684215,3.183368601,2.844289925,1.951155382,1.212940487,0.429415415,0.466981861,0,0.437182808,0.644944063,0.475084858,0.652317833,0.636776143,1.31140071,1.15727142,1.069925945,0.345326815,0.49066239,0.984385102,1.451766232,1.151527471,1.336985159,1.056937545,0.565994836,0.64632077,0.554901779,0.490541858,0.652961485,0.571998593,0.626928295,0.22009663,0.122060204,0.101884864,0.065676278,0.053469885,0.104197179,0.041440586,0.044835533,0.067075124,0.079776931,0.074492672,0.094920321
Nitrogen oxides (NOx expressed as NO2),1A2a,Iron and steel - combustion plant,Gas oil,kilotonne,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.214865856,0.609178853,0.632880228,0.633924636,0.626073753,0.601979212,0.562658252,0.618601016,0.607224447,0.647442486,0.290781002,1.454641103,0.114338178,0.118224761,0.138881482,0.130671112,0.208154854,0.17969297,0.115652679,0.060065304,0.04182929,0.070528854,0.044114708,0.043893085,0.052325668,0.062159353,0.071716116,0.05291751,0.048685216,0.054341776,0.039075648,0.037769493,0.06188345
Nitrogen oxides (NOx expressed as NO2),1A2a,Iron and steel - combustion plant,LPG,kilotonne,0.045096536,0.149257323,0.068327335,0.075615914,0.043122031,0.050410609,0.063013262,0.070301841,0.03917302,0.105379672,0.017916726,0.017916726,0.017916726,0.010628147,0.017916726,0.012602652,0.025205305,0.039782462,0.034680457,0.034680457,0.034668271,0.034672908,0.02514349,0.02514349,0.034672908,0.033926805,0.020831715,0.058261007,0.071470636,0.071470636,0.081680726,0,0.033744323,0,0,0,0,0,0.014777357,0.012312784,0.005338573,0,0.007483212,0.002516525,0.010067973,0.00754991,0.002072643,0.002547984,0.002277608,0.002107898,0.001325934,0.001258266
Nitrogen oxides (NOx expressed as NO2),1A2a,Iron and steel - combustion plant,Natural gas,kilotonne,0.777557219,1.561875804,2.440853529,2.589603606,2.623410442,2.481421732,2.947956063,3.272501685,3.015569734,3.637615509,3.04937657,2.765399151,2.467898998,2.636933176,3.035853836,3.035853836,2.833012822,3.14403571,3.015622029,3.159124202,3.136284883,2.898883298,3.208728126,3.59378473,4.689661822,4.690600505,4.965400045,4.828821623,4.718056992,5.107375896,2.134096508,2.042105543,2.10640535,2.454422188,2.372522069,2.080963761,1.828385466,1.491407489,1.189299235,0.974584231,1.10429942,1.177345603,0.981344977,0.959699078,0.685982918,1.223248156,1.516645811,1.106455233,1.150440015,1.123007353,1.182677737,1.231970538
Nitrogen oxides (NOx expressed as NO2),1A2a,Iron and steel - combustion plant,Town gas,kilotonne,0.906444248,0.786990355,0.53402917,0.091347095,0.049186897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A2a,Iron and steel - combustion plant,Biomass,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A2a,Iron and steel - combustion plant,Biogas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen oxides (NOx expressed as NO2),1A2b,Autogenerators,Coal,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68489332,12.74888661,10.09672002,7.527596919,8.042246516,7.622401874,9.38011661,8.087753067,8.514592652,11.13483348,10.71887706,11.19213314,9.004085027,7.130585539,7.21654581,7.792473442,6.48075314,6.029243484,6.510372208,6.3817897,5.722464958,5.319015805,4.257259188,3.728936744,3.436521339,2.889851743,0.088678051,0.049294925,0.047026519,0.038323787,0.035700826,0.038841988,0.038144174,0.04491997,0.044090196
Nitrogen oxides (NOx expressed as NO2),1A2b,Non-Ferrous Metal (combustion),Fuel oil,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666620928,1.124922816,1.14575472,0.791612352,1.062427104,0.812444256,0.5207976,0.563763402,0.354142368,0.333310464,0.199107674,0.737326436,0.712819533,0.504595008,0.49530306,0.497471026,0.600007062,0.547148063,0.01954771,0.019698031,0.02088977,0.022971901,0.008981789,0.009395573,0.009616095,0.006900444,0.006893915,0.006882918,0.007727867,0.007735093,0.006685575,0.006715933
