"ANNEX 1: National sector emissions: Main pollutants, particulate matter, heavy metals and persistent organic pollutants","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38"
NA,NA,NA,NA,"NOx
(as NO2)","NMVOC","SOx 
(as SO2)","NH3","PM2.5","PM10","TSP","BC","CO","Pb","Cd","Hg","As","Cr","Cu","Ni","Se","Zn","PCDD/ PCDF
(dioxins/ furans)","benzo(a) pyrene","benzo(b) fluoranthene","benzo(k) fluoranthene","Indeno (1,2,3-cd) pyrene","Total 1-4","HCB","PCBs",NA,"Liquid Fuels","Solid Fuels","Gaseous Fuels","Biomass","Other Fuels","Other activity (specified)","Other Activity Units"
"NFR Aggregation for Gridding and LPS (GNFR)","NFR Code","Long name","Notes","kt","kt","kt","kt","kt","kt","kt","kt","kt","t","t","t","t","t","t","t","t","t","g I-TEQ","t","t","t","t","t","kg","kg",NA,"TJ NCV","TJ NCV","TJ NCV","TJ NCV","TJ NCV",NA,NA
"A_PublicPower","1A1a","Public electricity and heat production",NA,"549.70309422815399","6.3610228565589999","2007.7399745323401","1.6827253691000001E-2","24.998218711467999","55.063711603290002","81.182815644013004","0.58864272256500005","98.483698084550994","150.43066565565999","2.3709866973040001","4.9924869972700003","13.781911630384","41.148656538441998","31.994196440776999","77.129868266350002","42.554983135843003","22.434225975994998","122.07517025451401","6.2963960301000002E-2","3.7158211156000001E-2","3.6988068743000001E-2","3.88199563E-2","0.17593019650000002","3.360821050537","71.920732771592995",NA,"152032.16628946972","1559346.3469660799","236913.64676020798","41171.157239655942","4704.8983917424002","NA","NA"
"B_Industry","1A1b","Petroleum refining",NA,"33.685472743597003","0.73213143669799996","125.89513136144799","IE","2.2137542578180001","3.583986590826","4.7258468671899996","0.119307914589","7.2003514532360002","0.601925440358","2.6270976474E-2","3.0855890266E-2","0.15525539468999999","0.34006377036199997","0.52831153373200002","13.365737203118","0.36732256331500002","3.382932641639","0.15977894561799999","4.3265472430000004E-3","2.8394801649999999E-3","2.6357191440000002E-3","2.6336440419999999E-3","1.2435390594000001E-2","2.1825175679999999E-2","NA",NA,"275740.22504542244","NO","7958.7594260126598","NO","NO","NA","NA"
"B_Industry","1A1c","Manufacture of solid fuels and other energy industries",NA,"69.137253002837994","2.9645468538170001","6.0363956259889999","IE","0.79779014550000005","0.88408672772399999","1.0619295085380001","0.371461576485","22.246549344560002","0.72466114283600003","2.0363567754999999E-2","3.2290628478000002E-2","8.6544748800000001E-2","3.0039291677999999E-2","0.41349081181199998","1.1215665577930001","0.12113815137099999","0.43620141233900001","0.51752197875399997","2.9122707599999999E-4","2.410294722E-3","1.3932431910000001E-3","1.077453677E-3","5.1722186660000001E-3","7.944432E-4","4.8000000000000001E-2",NA,"31163.509509683321","18747.0568409894","212934.32013186329","NO","NO","NA","NA"
"B_Industry","1A2a","Stationary combustion in manufacturing industries and construction: Iron and steel",NA,"24.207907299239999","1.345530383459","38.977390616122001","NE","1.0525644380970001","1.3123808436510001","1.3400520647759999","0.32414751623499999","320.13869981745103","0.467487018064","9.6029985900000003E-2","0.118782936614","0.11276393417","0.14350754775999999","0.18382909766399999","7.7709764414459999","5.3273563528000001E-2","0.70288975251100005","0.82512484909600003","1.8829680100000001E-4","3.2993867100000003E-4","1.94894184E-4","1.7622160900000001E-4","8.8935126500000006E-4","6.3274640420000004E-3","1.2999999999999999E-2",NA,"15024.462706008444","114039.64602381531","50574.812293045317","IE","IE","NA","NA"
"B_Industry","1A2b","Stationary combustion in manufacturing industries and construction: Non-ferrous metals",NA,"17.755413615363999","0.163620045607","60.842768682142001","NE","1.4490019041619999","1.5651641299100001","1.655512527882","8.3361667028000005E-2","11.763749547573999","1.0580974973690001","5.9938346864999999E-2","0.248256127539","0.16106873490599999","0.44617688049499998","1.0320878643060001","2.9865934903940001","0.83835140442800005","2.3927110376130001","1.7998241299510001","2.247237884E-3","6.4657559730000001E-3","4.7559025110000003E-3","3.846373483E-3","1.7315269851000001E-2","0.33291863015700002","2.3380000000000001",NA,"2452.9884290684713","56360.792315179904","13359.9265007505","IE","IE","NA","NA"
"B_Industry","1A2c","Stationary combustion in manufacturing industries and construction: Chemicals",NA,"34.398597326575","1.5158648400000001","105.539443444548","7.7424600000000004E-7","2.4013764849279999","2.7429589270219998","2.8530394285930001","0.45269773733200003","17.610617890244999","2.177716385369","0.44364082464600002","0.54979505886900004","0.54377899035400001","0.67098924967999996","0.86611230269299999","35.760013461897003","0.24528916251800001","3.3829401580640002","1.9700997146300001","2.3223339099999999E-4","5.1162611400000003E-4","2.9421459400000001E-4","2.7718992999999998E-4","1.3152640289999999E-3","2.9450298015000001E-2","1.0149999999999999",NA,"136737.91458596333","26909.604798650002","129589.00189514413","0.64520511559633897","IE","NA","NA"
"B_Industry","1A2d","Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",NA,"13.515141838863","0.68141879802000005","38.601001363567001","3.2697460800000001E-4","1.912907128042","2.0343467415680001","2.1405599805429998","0.25254695129900001","7.9736221593750001","1.3387345061310001","9.8729766445999997E-2","0.45017456030399999","0.31120472520999998","0.20640649666499999","0.29431138664599998","6.8436165614200002","7.5418066039000003E-2","2.1062665078189999","2.2291798722510001","5.86610623E-4","5.7427047099999995E-4","3.9784605900000002E-4","3.3907841000000002E-4","1.8978055630000002E-3","1.8300281407000001E-2","0.95",NA,"12127.447409881661","25726.939559499999","33674.424325170701","272.47884029464501","IE","NA","NA"
"B_Industry","1A2e","Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",NA,"11.995870905516","0.89654560288100005","57.704869582161002","NE","2.2816671291269999","2.7128695565830001","2.7934767878710001","0.65173449333800004","8.7677205891310006","1.2676936431550001","0.23400847587599999","0.32897829356800001","0.31257050181200002","0.36090610693500003","0.48190346612500001","18.703597837779","0.140712716716","1.9488349861159999","1.2219966149849999","1.1658905699999999E-4","2.7885267299999997E-4","1.3063331599999999E-4","1.17046914E-4","6.4312196000000004E-4","1.7387250529999999E-2","0.63200000000000001",NA,"36376.251854060873","17352.259048880002","58580.889103023306","IE","IE","NA","NA"
"B_Industry","1A2f","Stationary combustion in manufacturing industries and construction: Non-metallic minerals",NA,"68.531902583187005","1.5841558602550001","36.933429497520997","0.24552021647899999","1.5127855750350001","3.143440821525","4.4591455424299999","4.2530814870000003E-2","32.430530538703003","4.1936848116960004","0.14201333026400001","0.159367333926","1.4046386994060001","0.81193262008","1.174420619318","1.6812158529500001","0.22687883662800001","1.7903469850889999","6.8938291380320003","6.9302526949000007E-2","9.3324536200000004E-4","9.0673247599999999E-4","1.247085915E-3","7.2389590702000003E-2","0.110586471376","1.542483150579",NA,"3251.8333563441015","39821.808519776932","4860.3278364317957","114.57195520781001","650.95821423888333","NA","NA"
"I_Offroad","1A2gvii","Mobile combustion in manufacturing industries and construction (please specify in the IIR)",NA,"53.072523237256","19.700990500566","4.629725387024","9.1735196099999999E-3","7.7823625035859996","7.7823625035859996","7.7823625035859996","4.7986769980690003","285.02270292592902","0.36013037109099999","2.9700365292999999E-2","1.7542501929E-2","3.6145016470999998E-2","3.7848142065999998E-2","0.23325430833999999","1.639369881728","0.16112805182699999","0.25219176670799998","1.336593324359","4.2704682924000002E-2","0.15182812341400001","0.17302270282000001","2.8243987528E-2","0.39579949668600006","NA","NA",NA,"57464.034537269363","NA","NA","IE","NA","NA","NA"
"B_Industry","1A2gviii","Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR)",NA,"90.091911057250996","3.9194846800400001","151.80931802584999","2.1430176017000001E-2","6.6212678091520001","7.8077079423429998","7.9471197880869999","2.2487064215550001","36.363924691602001","15.097558704199001","0.711357138226","0.64694471980099999","1.482636340579","1.512469094174","4.2751113880149996","69.046665462519996","0.68030261396299996","191.342536973709","17.373341364807999","1.8283211973000001E-2","1.8855687712999999E-2","6.9315580730000001E-3","4.1052090730000004E-3","4.8175666831999996E-2","3.8710678397000001E-2","2.1476280612549998",NA,"181504.20921595747","27927.626654612592","169907.27579404341","17864.956993954758","10668.075090833867","18289.669682209202","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3ai(i)","International aviation LTO (civil)",NA,"5.8166362685389998","2.849610842663","0.41369755350800003","NA","0.111672030045","0.141539185406","0.15682858611600001","1.8719353343000001E-2","8.2057374211040006","0.61121240268200006","6.1418230189999997E-3","5.0821980999999997E-5","2.8429399600000001E-3","9.7693867953999994E-2","2.0469409215900001","3.1853476057000001E-2","7.4132956107000006E-2","0.61893301777499998","NA","1.15907337E-4","NA","NA","NA","1.15907337E-4","NA","NA",NA,"22306.223390948551","NA","NA","NA","NA","126.7182656966","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3aii(i)","Domestic aviation LTO (civil)",NA,"1.2509842462659999","1.748761487286","0.11721965597300001","NE","3.7096876984E-2","4.4311392641000001E-2","4.6955261260999998E-2","5.7737107460000001E-3","21.884035801481001","16.098744580605","1.7269486909999999E-3","1.4652457E-5","7.3283605500000005E-4","2.5657245049000001E-2","0.53614937806399998","8.7130259400000007E-3","1.8310775578999999E-2","0.13737606134700001","NA","2.2240046999999999E-5","NA","NA","NA","2.2240046999999999E-5","NA","NA",NA,"6452.715087098778","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bi","Road transport: Passenger cars",NA,"681.68562541735491","513.187443836684","19.610927433609","2.2938368250966334","6.6749616779694012","6.6749616779693968","6.6749616779694012","3.2537460875088557","3903.8941185917433","1364.9426781744401","4.3451675590000004E-3","0.19483451966000001","6.5643091849999996E-3","0.14976930168399999","0.106286356049","4.9271059221000002E-2","4.4382832520000002E-3","0.73511020745599998","104.03946893511687","2.423201561305503E-4","3.9487107304935751E-4","1.7306090444435098E-4","4.3525995050618956E-4","1.2455120841304483E-3","NA","2.0922499831419177E-2",NA,"911613.40039148391","NA","NA","IE","NA","11175.327413663201","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bii","Road transport: Light duty vehicles",NA,"88.676542925436991","43.840290190134994","8.2122326943869997","6.21869067780777E-2","7.0642747095698137","7.0642747095698146","7.0642747095698137","3.865085770576508","477.78360275477257","125.127763376464","4.8273066999999999E-4","2.6807340443E-2","7.7056445499999997E-4","2.8077776874999998E-2","1.9365166504000001E-2","4.8543759459999999E-3","5.7566757099999997E-4","9.7773256195000005E-2","8.1613457885803484","8.8738393570951562E-5","1.1022155943635723E-4","8.485624034201833E-5","9.3171783644083631E-5","3.7698797699341072E-4","NA","1.4746108138997036E-3",NA,"149821.5970531684","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",NA,"248.15577031931173","19.402170167694475","30.459173844418999","7.461975586831214E-2","10.127215442580518","10.127215442580523","10.127215442580518","5.0837857586478963","61.235870115919887","4.007786032E-3","4.0077860299999999E-4","4.2482531940999997E-2","8.0155720599999999E-4","6.8132362547000003E-2","4.5688760767E-2","1.603114413E-3","8.0155720599999999E-4","0.144280297158","1.6207201866186787","4.8359825269160507E-5","2.9284560857436101E-4","3.2723481765465295E-4","7.5226394863138553E-5","7.4366664636131303E-4","NA","2.8126404198510781E-4",NA,"343595.88807382167","NA","NA","IE","NA","NA","NA"
"F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",NA,"1.0078605495035851","8.911360989802521","8.7612734179000007E-2","6.9616926497075311E-3","0.13928586043668856","0.13928586043668892","0.13928586043668856","1.7174509483603859E-2","70.985529249670023","9.1548153519519992","1.445143893E-3","1.2405743380000001E-3","4.2778424999999999E-5","6.8630835369999999E-3","0.24233777413900001","1.0235022629E-2","1.438930626E-3","0.14456627359800001","1.2132051791003946","2.8818625807175572E-5","5.2834147313155268E-5","1.8011641129484711E-5","6.1839967877897473E-5","1.6150438212771302E-4","NA","2.4633553663244224E-4",NA,"6376.6272485862755","NA","NA","IE","NA","12.615417914818099","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bv","Road transport: Gasoline evaporation",NA,"NA","218.5222388383896","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"1043633.9952135455","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",NA,"NA","NA","NA","NA","5.2177567824475304","10.194676529367049","12.858325880662729","1.227501121353","NA","43.722536387864999","0.1889323262","NA","0.49862356717599998","16.346130544447998","359.12042837255001","2.4939551064410002","0.27651333648499998","111.477634381767","NA","3.800046074252031E-5","3.6978440715959883E-6","5.7550167548318384E-6","NA","4.7453321568948134E-5","NA","NA",NA,"NA","NA","NA","NA","NA","425878.57898233103","10^6 km"
"F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",NA,"NA","NA","NA","NA","2.0355636693948074","3.7695623507311238","7.5391247014622476","8.6452212833999995E-2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","425878.57898233103","10^6 km"
"I_Offroad","1A3c","Railways",NA,"19.996025557766","2.341198731085","1.8264311482990001","4.5660778710000004E-3","1.202356663784","1.265638593457","1.3359518492110001","0.78153183146000005","5.7961678027980001","0.145977966136","1.2021935104000001E-2","6.3697699510000001E-3","1.462574101E-2","1.3978819097E-2","9.4165767321000002E-2","0.66431866941499995","6.5295826767000006E-2","9.9414473833000006E-2","0.45660778707499999","3.7023768000000002E-5","2.9229290899999999E-4","3.3126529999999997E-5","2.9229291E-5","3.9167249799999999E-4","NA","NA",NA,"19486.193921207061","IE","NA","IE","NA","NA","NA"
"G_Shipping","1A3di(ii)","International inland waterways",NA,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO","NO","NO","NO","NO","NO","NO"
"G_Shipping","1A3dii","National navigation (shipping)",NA,"145.00654822531999","6.6096989951019998","80.846094996388004","2.3291427377000001E-2","11.248804944461","11.857304775286","11.857304775286","2.1347134799190002","19.467604040305002","0.34475826124600001","3.1436900945999997E-2","6.1035864873000001E-2","0.595900133497","0.64265140776399998","2.290834204012","26.737986102564999","0.31798387793799998","2.7255590681739998","0.56458019885699995","7.4634495140000002E-3","3.7400583825999999E-2","3.7991817099999999E-2","5.0693117660000004E-3","8.7925162205999996E-2","0.22834316042700001","0.50515531314100004",NA,"99707.145748383628","NO","NA","NO","NO","2280.9287825387901","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A3ei","Pipeline transport",NA,"IE","IE","IE","NA","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","NA","IE","NA","NA","NA","NA"
"I_Offroad","1A3eii","Other (please specify in the IIR)",NA,"15.92600653663","2.4407287050669999","1.2531100189240001","2.411957483E-3","1.9936658822940001","1.9936658822940001","1.9936658822940001","1.2375131370470001","8.4071008598290007","0.10015513154","8.2482207670000005E-3","4.3702838460000001E-3","1.0034685737000001E-2","9.5908341689999992E-3","6.4606906522999996E-2","0.455787441633","4.4799309731999998E-2","6.8208031439999997E-2","0.31327750473100002","9.4611896960000007E-3","3.0287935631999999E-2","3.4939647451999997E-2","5.5118553879999997E-3","8.0200628167999999E-2","NA","NA",NA,"13369.430791904604","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4ai","Commercial/Institutional: Stationary",NA,"60.106158337289997","5.9141488867209997","86.100202896865994","2.3523904000000001E-5","4.9532119987429999","5.7240867867149996","5.8628796352670003","1.6818437679889999","30.821280797583","5.9210071118509999","0.37444965097499999","0.487709171223","1.479606681818","0.60235838135999997","5.8668053398379998","28.502761522185999","0.83778405346700002","6.7271170546499999","3.6177299933849998","4.2004306730000001E-3","9.3340796830000006E-3","5.4431111290000004E-3","6.2513642600000004E-3","2.5228985744999998E-2","4.2221335929000001E-2","0.81170299999999995",NA,"120700.89698037152","25409.082295000029","325135.95878061006","19.603253299395099","NO","NA","NA"
"I_Offroad","1A4aii","Commercial/Institutional: Mobile",NA,"9.7559654149620005","2.418188345975","0.84886347335900003","1.95294505E-3","1.374712609608","1.374712609608","1.374712609608","0.85233634445700002","7.2039697947669996","5.4349994620000001E-2","4.4913042499999997E-3","3.0388747110000002E-3","5.4684141279999999E-3","5.6877646310000002E-3","3.5404619555000003E-2","0.24751316658799999","2.4326049190999999E-2","3.9544797453999997E-2","0.17171319661600001","5.6566543360000001E-3","1.6954717080000001E-2","1.9773218565999999E-2","3.1094999450000001E-3","4.5494089926999992E-2","NA","NA",NA,"10544.678666790951","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4bi","Residential: Stationary",NA,"80.894844555765005","62.473565099635003","129.86473024610399","0.35223179148200001","47.809381597852997","48.700105000032003","52.389939934148998","3.9622104155470002","960.56937942930097","25.805243825434001","0.50415334137699996","0.95961198829299998","0.75793453507499997","2.8450264476489999","4.5149535654350004","28.167932011070999","0.46415622812899998","52.071840964471001","106.97992155658901","35.135829958304001","42.640945751647997","19.483367607800002","16.554966987714","113.81511030546601","0.214488624958","30.788933920228001",NA,"117821.33641824934","180386.44041332518","1105458.3600944539","13927.353500000003","NO","NA","NA"
"I_Offroad","1A4bii","Residential: Household and gardening (mobile)",NA,"0.80559805417399999","15.550250221209","8.7618040277000001E-2","4.3579464899999999E-4","6.9478831313999997E-2","6.9478831313999997E-2","6.9478831313999997E-2","3.6779643355000002E-2","75.758916192784994","5.8489162304490003","1.8666625E-5","8.3988308400000003E-4","2.8223017E-5","1.725332268E-3","4.6082254100000001E-4","2.1132000399999999E-4","1.9112783000000001E-5","3.1669940110000002E-3","0.10002549883","1.2627485522E-2","2.8398230943000001E-2","3.0331357335999998E-2","5.4967946300000002E-3","7.6853868430999991E-2","NA","NA",NA,"4453.9912917688926","NA","NA","IE","NA","NA","NA"
"C_OtherStationaryComb","1A4ci","Agriculture/Forestry/Fishing: Stationary",NA,"2.1184145942139998","0.243358720408","7.0618635787489996","NA","0.17810638539599999","0.19669780178499999","0.20072056731499999","6.8652175455000006E-2","1.1242538414100001","0.131754316728","3.6257697531999998E-2","8.0587697129999997E-3","3.8472038225999997E-2","4.9927355327000003E-2","0.127242087177","2.9967496081460001","2.3255270791E-2","0.19998668593400001","0.109533687792","2.5534247599999999E-3","4.5757187610000003E-3","1.581543368E-3","1.245334017E-3","9.9560209060000002E-3","1.42570401E-3","1.8432911914E-2",NA,"5481.5823192234047","354.44499999999999","4149.9941964141099","251.03799876690201","NO","NA","NA"
"I_Offroad","1A4cii","Agriculture/Forestry/Fishing: Off-road vehicles and other machinery",NA,"46.230731228502997","9.4768912633869995","4.2605810539910003","7.8874746150000008E-3","7.0781793793150003","7.0781793793150003","7.0781793793150003","4.6987562209289999","33.132081260744002","0.33670332240200002","2.7729016908999999E-2","1.469209883E-2","3.3734786975999999E-2","3.224263879E-2","0.21719666024100001","1.5322744181679999","0.150607125127","0.22930298674899999","1.0531819493900001","3.5043974649999997E-2","0.105090473662","0.122595210784","1.9263624912E-2","0.281993284008","NA","NA",NA,"44972.649259163329","NA","NA","IE","NA","844.788437977331","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A4ciii","Agriculture/Forestry/Fishing: National fishing",NA,"22.217923614318","0.67393911792000005","7.6878679905310001","2.8411205489999999E-3","0.91170730389300003","0.96232563214400002","0.96232563214400002","0.20680523207199999","0.86981901127799999","3.8659606822000002E-2","3.1861284850000001E-3","8.1783537119999999E-3","3.3444990102999998E-2","3.7321134461000001E-2","0.26278390197899998","1.353636656625","3.220629279E-2","0.34093446592600002","4.8664836966999997E-2","5.6822410999999998E-4","2.8411205489999999E-3","2.8411205489999999E-3","2.8411205499999999E-4","6.5345772629999991E-3","2.4799012010999998E-2","2.9150680283999999E-2",NA,"12053.418415374599","NO","NA","NO","NO","NA","NA"
"C_OtherStationaryComb","1A5a","Other stationary (including military)",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","IE","IE","IE","IE","NA","NA"
"I_Offroad","1A5b","Other, Mobile (including military, land based and recreational boats)",NA,"32.309316073121998","1.6740122112669999","9.2008829903250007","3.7535004399999999E-3","0.90472665092399995","0.94436745505999997","0.94436745505999997","0.24994686178700001","8.9675491791210007","0.100220505717","1.3103500440000001E-2","1.1354001319000001E-2","1.5060751759000001E-2","2.8117502199E-2","0.351345538698","0.408075043975","0.17124187439800001","0.45977005276999999","4.8795505716999997E-2","7.5070008799999995E-4","3.7535004399999999E-3","3.7535004399999999E-3","3.7535004399999998E-4","8.6330510119999992E-3","3.0028003518000002E-2","1.4263301670999999E-2",NA,"57055.588476693105","NA","NA","IE","NA","NA","NA"
"D_Fugitive","1B1a","Fugitive emission from solid fuels: Coal mining and handling",NA,"NA","155.6225","NA","NA","0.37983000002700001","2.9482365000000001","6.2337880002599997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","71.714500000000001","Coal produced [Mt]"
"D_Fugitive","1B1b","Fugitive emission from solid fuels: Solid fuel transformation",NA,"0.37385865361300002","0.68490786773500001","15.42735254105","0.117331946903","1.4303752305840001","1.7067127121929999","1.779052137201","0.70031350022899996","32.645235929894","3.7901077876109999","4.8900469027000001E-2","4.0269146903E-2","6.1596734512999997E-2","2.1859174336280001","0.36004789380500002","1.3606015929199999","NA","3.6123477876110002","2.560398653299","0.104290923333","0.116977002499","5.8469352460999997E-2","4.0940186332E-2","0.32067746462500002","NA","9.2447149306679997",NA,"NA","4006.5599999999995","NA","NA","NA","273822.19713286002","Coal used for transformation [TJ (net)]"
"D_Fugitive","1B1c","Other fugitive emissions from solid fuels",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","IE","IE"
"D_Fugitive","1B2ai","Fugitive emissions oil: Exploration, production, transport",NA,"0.212009902636","112.609476141011","1.043488743E-3","NA","NA","NA","NA","NA","1.088589307765","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","100.18899999999999","Crude Oil produced [Mt]"
"D_Fugitive","1B2aiv","Fugitive emissions oil: Refining and storage",NA,"NA","98","IE","5.2900000000000003E-2","NA","NA","NA","NA","NA","IE","IE","IE","NA","NA","NA","NA","NA","NA","IE","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","96.272999999999996","Crude Oil Refined [Mt]"
"D_Fugitive","1B2av","Distribution of oil products",NA,"NA","114.30438343189201","IE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","23.766999999999999","Oil Consumed [Mt]"
"D_Fugitive","1B2b","Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",NA,"0.203956432179","45.339513051357002","1.0034033420000001E-3","NA","NA","NA","NA","NA","1.047237834458","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","559.25308221118496","Gas leaked [Mm3]"
"D_Fugitive","1B2c","Venting and flaring (oil, gas, combined oil and gas)",NA,"3.4191279411340001","32.499438267438997","0.54760750118500001","NA","1.544165825076","1.544165825076","1.544165825076","0.37059979801800003","15.121957011448","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","1739.8868950816886","Fuel flared [kt]"
"D_Fugitive","1B2d","Other fugitive emissions from energy production",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NO","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NE","NE"
"B_Industry","2A1","Cement production",NA,"NA","NA","NA","NA","1.08375E-2","3.6124999999999997E-2","4.2499999992E-2","3.25125E-4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","C","C"
