"ANNEX 1: National sector emissions: Main pollutants, particulate matter, heavy metals and persistent organic pollutants","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38"
NA,NA,NA,NA,"NOx
(as NO2)","NMVOC","SOx 
(as SO2)","NH3","PM2.5","PM10","TSP","BC","CO","Pb","Cd","Hg","As","Cr","Cu","Ni","Se","Zn","PCDD/ PCDF
(dioxins/ furans)","benzo(a) pyrene","benzo(b) fluoranthene","benzo(k) fluoranthene","Indeno (1,2,3-cd) pyrene","Total 1-4","HCB","PCBs",NA,"Liquid Fuels","Solid Fuels","Gaseous Fuels","Biomass","Other Fuels","Other activity (specified)","Other Activity Units"
"NFR Aggregation for Gridding and LPS (GNFR)","NFR Code","Long name","Notes","kt","kt","kt","kt","kt","kt","kt","kt","kt","t","t","t","t","t","t","t","t","t","g I-TEQ","t","t","t","t","t","kg","kg",NA,"TJ NCV","TJ NCV","TJ NCV","TJ NCV","TJ NCV",NA,NA
"A_PublicPower","1A1a","Public electricity and heat production",NA,"387.18921247002697","3.9195363673860002","387.43640419590201","5.6891477282000003E-2","5.9153490326630003","9.6802866044249996","13.108453081619","0.17119329362399999","73.447572285117005","9.9916872687169995","0.85721907175900003","2.3304685979839999","0.602073504604","4.4147752268109999","3.2614178032150001","5.8371913186639999","15.278659965845","3.3613134878320001","8.9414237206470002","8.1946611897000005E-2","3.1044511802000001E-2","2.9672045397999999E-2","3.7756752891999999E-2","0.180419921989","7.7102939081940001","46.800183607534002",NA,"34894.439936836206","1231390.9982223599","960779.97365574155","139922.61885615854","6538.4725832041704","NA","NA"
"B_Industry","1A1b","Petroleum refining",NA,"28.159099999999999","0.79290166099500003","75.225217999999998","IE","1.0759730868190001","1.7517990000000001","2.3149872604209998","5.3519971862999997E-2","9.1078799999999998","1.1089971687719999","4.7595601292000002E-2","3.7250928586000001E-2","0.120762679793","0.22297283078999999","0.67943908383100005","8.9101838782310008","0.24990159203500001","2.9229871544389998","0.16369801575000001","3.6587396619999998E-3","2.4829827120000001E-3","2.2502759979999998E-3","2.2477343880000001E-3","1.0639732759999999E-2","1.4150356580999999E-2","NA",NA,"250593.68092824487","NO","36116.465093040897","NO","NO","NA","NA"
"B_Industry","1A1c","Manufacture of solid fuels and other energy industries",NA,"75.517130085884006","4.028421037167","6.0754209998590003","IE","0.52350863607300002","0.57712916716100005","0.69798908500400003","0.26913293274099997","22.997492783047999","0.54694142030500004","1.3294395719999999E-2","9.7339980400000005E-3","2.39404556E-2","1.6236056879999999E-2","0.13657109319999999","0.74908104440000001","7.0808756E-2","0.14400334040000001","0.27667571446700001","2.2901822600000001E-4","9.7548700400000002E-4","4.3624453699999999E-4","3.9768224699999999E-4","2.0384320139999997E-3","1.0094112E-4","5.7499999999999999E-3",NA,"20267.289653007982","15176.216577929999","285052.95603620633","NO","NO","NA","NA"
"B_Industry","1A2a","Stationary combustion in manufacturing industries and construction: Iron and steel",NA,"14.285963958925","1.389062284182","13.905898998323","NE","0.33113949655699998","0.43328098136999998","0.43650321817999999","0.12261113632200001","229.701013772306","0.13470571131100001","3.8996105729000002E-2","2.7636351643999999E-2","3.1762509744000002E-2","5.4071019337000002E-2","6.6329863411000001E-2","3.2202443287790001","2.0142686773999999E-2","0.196604154359","0.17711838085100001","7.4496826000000006E-5","1.5612203700000001E-4","9.9239563999999999E-5","9.6606064000000005E-5","4.2646449100000003E-4","1.5797418980000001E-3","NA",NA,"5731.5502079771613","87944.2019930643","31864.285901206287","IE","IE","NA","NA"
"B_Industry","1A2b","Stationary combustion in manufacturing industries and construction: Non-ferrous metals",NA,"10.441718319361","0.12969028544700001","34.336811931884","NE","0.40031282846499999","0.42967617112000001","0.45251432656000001","4.0830762627E-2","4.1158002503890003","0.163855637163","1.220909725E-2","3.3037356015999997E-2","2.2430970591E-2","7.8467778395000007E-2","0.136764824842","0.70902260013399998","0.129255041623","0.94336528697900002","0.31743780786600001","1.433744988E-3","1.8643078199999999E-3","1.520048859E-3","1.3450908719999999E-3","6.1631925390000005E-3","0.237947166771","1.53303789666",NA,"2151.063964093104","36690.927797349948","10988.9809529534","IE","IE","NA","NA"
"B_Industry","1A2c","Stationary combustion in manufacturing industries and construction: Chemicals",NA,"16.913161470106999","0.83613250149700002","10.649326197691","1.4235129E-5","0.92372613576399998","1.0062754082100001","1.0480195134579999","0.120544554516","10.136324475008999","0.75586886839199996","4.0031366685999999E-2","0.26195013772100001","0.145502546412","8.5363531305000004E-2","0.14182750495300001","2.7864858823419998","5.1730917453E-2","0.94071209033400005","0.63116564454900004","1.5036803099999999E-4","3.1371673000000003E-4","2.1233158E-4","2.0569042300000001E-4","8.8210676400000011E-4","7.1716224599999998E-3","0.399458161167",NA,"75163.114247934398","10098.302314296699","146626.7255616131","11.8626073921521","IE","NA","NA"
"B_Industry","1A2d","Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",NA,"6.3733255671500002","0.391727830168","4.0309561395419999","6.011687311E-3","0.54361303920500004","0.56982065764500001","0.59578029188199999","8.4886072888E-2","4.4703324605850003","0.43142361913600002","7.9711536395999996E-2","0.105378594755","5.6051799489E-2","0.14658300651299999","8.4871004759000002E-2","1.0151911484439999","2.3974793812999998E-2","2.920064723077","0.88426455109799995","1.7204553999999999E-4","2.47865772E-4","1.3651523299999999E-4","1.22019604E-4","6.7844614899999992E-4","2.843208841E-3","0.148473353275",NA,"3766.5874763234301","4069.6546132597305","63853.5039163084","5009.7394254179289","IE","NA","NA"
"B_Industry","1A2e","Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",NA,"10.245728889471","0.608153565314","2.633171752245","NE","0.43303346183199998","0.468694922721","0.47522376330299998","0.16101998262600001","3.4319231313519998","0.27967266479000003","2.3124159506000001E-2","7.2941349025999996E-2","3.9576864816999999E-2","3.4540007971999999E-2","8.8214785912999999E-2","1.6755852890709999","5.0385969539E-2","0.26008939828400002","0.18695426441999999","8.1373198000000003E-5","2.6203561300000002E-4","1.01022363E-4","9.6687445999999998E-5","5.4111862000000006E-4","1.3471273619999999E-3","5.0052222988000002E-2",NA,"13177.285104129309","1418.47999948082","85254.915335947502","4.8668056796725303E-11","IE","NA","NA"
"B_Industry","1A2f","Stationary combustion in manufacturing industries and construction: Non-metallic minerals",NA,"38.342835933638","0.72156802332100001","19.992778547278999","0.29586904366200001","0.64386326429399998","1.169307197929","1.454090024484","2.8135011747000001E-2","34.376937930734996","3.6999745940020001","0.13820285185699999","0.30153374765899998","8.0151931157999998E-2","1.1821680402079999","0.38188511438799999","0.50794577651999995","0.82763855408700004","2.1295226498950002","1.8147523512720001","1.5534212921000001E-2","8.4771642400000003E-4","8.1349793300000001E-4","8.1126869200000003E-4","1.800669597E-2","0.11898344244","1.0820951399230001",NA,"11346.753261080081","25859.270671443621","6194.3833491015503","2106.49619776386","5279.9975220063097","NA","NA"
"I_Offroad","1A2gvii","Mobile combustion in manufacturing industries and construction (please specify in the IIR)",NA,"47.843072948195001","21.299006895270999","4.0369017594740004","1.1919523711E-2","4.4980261706020004","4.4980261706020004","4.4980261706020004","2.7319411048300002","424.85513878300202","0.442292414016","3.6502492290000001E-2","2.2681350542999999E-2","4.4430524669E-2","4.8573333518E-2","0.28705807845800002","2.01368485895","0.19791478464699999","0.31403940499400002","1.772175566829","2.8868005326999999E-2","0.112623968624","0.124316807502","2.1362163941E-2","0.28717094539400001","NA","NA",NA,"76352.162906142723","NA","NA","IE","NA","NA","NA"
"B_Industry","1A2gviii","Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR)",NA,"57.241258852827997","6.119183073476","35.864166164265001","1.6362301017000001E-2","2.9306599985720001","3.3453077103269999","3.4149114835500001","0.77462030837999996","23.238825897024","11.665973361067","0.32990028692399997","0.44945873948699999","0.973969948729","1.017277444111","2.9275027601470001","38.531340954070998","0.35100469711299997","159.73240126830001","7.6860614091189996","5.8812291189999999E-3","8.1072386259999994E-3","3.0172549470000001E-3","8.4848196900000003E-4","1.7854204661E-2","1.4207554658999999E-2","1.320006199951",NA,"85380.392058775236","12955.197030910698","287339.68245374953","13735.072533367351","9237.024172220732","15990.996039622698","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3ai(i)","International aviation LTO (civil)",NA,"11.583830357138","1.5539051563190001","0.75768832446099998","NA","0.15421655063100001","0.21048911604699999","0.23933941394300001","2.6852484839999999E-2","9.0885229783190002","0.63884217751399996","1.11281082E-2","9.1319128000000001E-5","5.3522853729999998E-3","0.183545424997","3.8539224499590001","5.8455196144999999E-2","0.13342852437399999","1.166202765615","NA","2.1861975700000001E-4","NA","NA","NA","2.1861975700000001E-4","NA","NA",NA,"40100.140830901946","NA","NA","NA","NA","158.95622305788001","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3aii(i)","Domestic aviation LTO (civil)",NA,"2.493176383647","1.522635010281","0.21902153313200001","NE","5.0055712521000002E-2","6.2180211444000003E-2","6.6473214244000003E-2","7.8217743110000001E-3","46.614526474191997","35.506366384050999","3.111627133E-3","2.6709943000000001E-5","1.2390557940000001E-3","4.3588050593E-2","0.907378766788","1.5399533634E-2","3.2182368358999999E-2","0.22944858615200001","NA","3.6551782999999998E-5","NA","NA","NA","3.6551782999999998E-5","NA","NA",NA,"11778.473038537761","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bi","Road transport: Passenger cars",NA,"289.53522329743726","145.98564685630311","1.551864956477","17.626524552463589","5.8247742492310675","5.8247742492310648","5.8247742492310675","4.2201637649545694","1350.5824514418869","1.0156806649629999","3.8756882860000001E-3","0.189954608538","5.9844297739999998E-3","0.169422745486","0.11847720051299999","4.2006955124000003E-2","4.2174829760000003E-3","0.70613853166600005","12.358550968253322","1.4648105347520669E-4","1.6586741958299063E-4","9.4885051505877305E-5","1.8720236989903106E-4","5.9443589446310573E-4","NA","2.4532709617898305E-3",NA,"967764.49445019604","NA","NA","IE","NA","13488.989792547","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bii","Road transport: Light duty vehicles",NA,"69.808996180544725","12.692629033411468","0.29043568621900001","0.30801920761965357","4.6325977579336559","4.632597757933655","4.6325977579336559","3.5915656079118663","89.195080090336305","3.0674593516E-2","3.0772803399999998E-4","2.6427114812E-2","5.6591961399999995E-4","3.8592167937000002E-2","2.6015824736999999E-2","1.9739589490000002E-3","5.1638315900000005E-4","9.1462875043999997E-2","3.4524393926990453","5.175975850962233E-5","5.292191470892366E-5","2.4333290743837438E-5","5.5293605731278233E-5","1.8430856969366165E-4","NA","6.7054501249186663E-4",NA,"184589.64492910344","NA","NA","2904.6892187435501","NA","NA","NA"
"F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",NA,"243.36560836680331","10.454849997467848","0.51164549314300001","9.9028385439107136E-2","5.5183347765711677","5.5183347765711623","5.5183347765711677","3.5406707601585503","55.003135134420006","4.1261733319999999E-3","4.1261733300000002E-4","4.3737437317E-2","8.2523466600000004E-4","7.0144946641000003E-2","4.7038375983000001E-2","1.6504693330000001E-3","8.2523466600000004E-4","0.14854223994499999","2.1249683455138251","2.6992559934769288E-5","1.6345494627165849E-4","1.8264965555860548E-4","4.1117459329500751E-5","4.1421462109453408E-4","NA","4.2022454127005376E-4",NA,"355055.54926550679","NA","NA","IE","NA","NA","NA"
"F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",NA,"1.4230832614561986","7.8362896301405005","1.5527954626E-2","1.1097665916522774E-2","0.12473552095007691","0.12473552095007685","0.12473552095007691","2.356611226627453E-2","69.910019598318243","1.0812152804999999E-2","1.4556709049999999E-3","1.628384551E-3","5.6151191000000001E-5","7.1506982929999997E-3","0.24281336719900001","1.0348819404999999E-2","1.449450568E-3","0.14619641115400001","0.1830538689318835","7.2716466455188724E-5","1.3331352183451289E-4","4.5447791534493081E-5","1.5603741760175925E-4","4.0751519742595395E-4","NA","3.6571113337910034E-5",NA,"8370.4420184528881","NA","NA","IE","NA","12.7180922019049","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bv","Road transport: Gasoline evaporation",NA,"NA","45.110494497668242","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"814404.61274865619","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",NA,"NA","NA","NA","NA","6.7061352928553726","13.033816057424668","16.515308092892955","1.472269765357","NA","50.840576131841999","0.22088817773399999","NA","0.58034464318500001","18.994516576953","417.19875028828602","2.9060094298479999","0.32727150625099999","131.74977832062899","NA","5.7580304305223267E-5","5.532196497588181E-6","8.1124466657162932E-6","NA","7.1224947468527742E-5","NA","NA",NA,"NA","NA","NA","NA","NA","511416.45684807829","10^6 km"
"F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",NA,"NA","NA","NA","NA","2.6549809555632318","4.9166313991911679","9.8332627983823375","0.103525037222","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","511416.45684807829","10^6 km"
"I_Offroad","1A3c","Railways",NA,"15.60621146623","1.4207820021040001","1.767899946482","6.4090251630000003E-3","0.97812096505599999","1.0370410224090001","1.097261728943","0.633017392851","5.0063225533719997","0.20566279217200001","1.5489217394999999E-2","9.9433128929999996E-3","2.3938004206999999E-2","1.8510959024E-2","0.14218445862500001","0.85348573989800003","8.5396224741999996E-2","0.14997456899700001","0.60694896714900004","5.6283626999999998E-5","5.1481179499999997E-4","1.3834640300000001E-4","1.07449179E-4","8.1689100399999991E-4","7.0879463000000003E-5","4.0000000000000001E-3",NA,"24886.119664562008","114.32171427999999","NA","IE","NA","NA","NA"
"G_Shipping","1A3di(ii)","International inland waterways",NA,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO","NO","NO","NO","NO","NO","NO"
"G_Shipping","1A3dii","National navigation (shipping)",NA,"136.39351107702899","8.391047818633","71.280783864753005","2.2734261467999999E-2","9.1447279143659994","9.6271376882849999","9.6271376882849999","1.8428563273559999","30.194290234865999","0.33250460023599998","3.0538142809999998E-2","5.8553488519000003E-2","0.59564327180400001","0.64212375395300003","2.20686483778","26.817127998747999","0.30888458794500001","2.6094909619500002","0.55593226433200005","9.9084367999999999E-3","4.8816797375999997E-2","5.0006942339999999E-2","7.320805255E-3","0.11605298177099999","0.22081077519199999","0.50444245170299995",NA,"98974.484246980428","NO","NA","NO","NO","858.36360451255302","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A3ei","Pipeline transport",NA,"IE","IE","IE","NA","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","NA","IE","NA","NA","NA","NA"
"I_Offroad","1A3eii","Other (please specify in the IIR)",NA,"17.185421229336999","2.0569942850260001","1.489265614804","4.0695224550000002E-3","1.377735743593","1.377735743593","1.377735743593","0.85519148279400004","10.096214909399","0.164179209075","1.3520888454999999E-2","7.1639838550000001E-3","1.6449349546999999E-2","1.5721766264000001E-2","0.10590681326699999","0.74714915275100002","7.3437228086000006E-2","0.111809954041","0.51353986717400002","5.4778972969999999E-3","2.1452364554999999E-2","2.4944065460000001E-2","3.9417192039999998E-3","5.5816046516000001E-2","NA","NA",NA,"21893.271426970841","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4ai","Commercial/Institutional: Stationary",NA,"52.453026668174999","4.9961663043620002","7.1091640669310001","4.3250561799999999E-4","1.8227983994720001","2.0677900407880001","2.0915181862700001","0.74276518520900003","16.443628977703","1.635890986241","6.0382668910999998E-2","0.126009464775","0.30848712364600001","9.8317502394E-2","1.1527497801969999","3.2218069232520001","0.31321167681599998","1.4076342941190001","0.78883751866399998","4.0205046700000002E-4","1.9809493849999998E-3","6.7090972299999995E-4","6.0817931899999995E-4","3.6620888939999999E-3","1.8076258509E-2","0.17591300000000001",NA,"68904.496921631813","4856.9579300000041","380492.30811258551","360.42134799985598","NO","NA","NA"
"I_Offroad","1A4aii","Commercial/Institutional: Mobile",NA,"7.7039996991370003","1.3357122401549999","0.52633612842499999","2.0831252560000002E-3","0.64089681550199995","0.64089681550199995","0.64089681550199995","0.39677109168000002","4.1151559499120003","5.5860312544999999E-2","4.6168259309999999E-3","3.154379785E-3","5.6214454570000004E-3","5.8683111390000001E-3","3.6404534136999997E-2","0.254399456759","2.5002753462E-2","4.0761505963000003E-2","0.17655853939999999","2.191862356E-3","7.4151349349999996E-3","8.8904768100000007E-3","1.336969516E-3","1.9834443617E-2","NA","NA",NA,"10971.660723191369","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4bi","Residential: Stationary",NA,"48.222466778319998","17.266988311976998","43.017108218692002","0.29721738517700003","17.27921771023","17.656881354151","18.684331435865001","1.472964287401","232.57794584318401","4.4420004176120003","0.27678753008899998","0.31213990282499998","0.36603037317600001","1.1967683172079999","0.92987740278599995","37.925060722132997","0.312862802","16.534596395569999","22.407545544358001","6.6365421205709998","8.1128637163520008","3.7314131417179999","3.2555503919239999","21.736369370565001","0.13154359436800001","5.545457287354",NA,"122410.77394452732","27741.223545922734","1241030.1536360004","17797.031499999997","NO","NA","NA"
"I_Offroad","1A4bii","Residential: Household and gardening (mobile)",NA,"0.90740579203799998","11.801303401499","6.9730816410000004E-3","4.7602345299999998E-4","1.9411506657000002E-2","1.9411506657000002E-2","1.9411506657000002E-2","9.1102666919999995E-3","66.501532465099999","5.7478291390000002E-3","2.0389766999999999E-5","9.1741384900000003E-4","3.0828323000000001E-5","1.8846000659999999E-3","5.0336170400000003E-4","2.3082724499999999E-4","2.0877111E-5","3.4593435909999999E-3","0.10925899041500001","6.1585333689999997E-3","3.0521856815000002E-2","3.1347865815000001E-2","5.7987036920000004E-3","7.3826959691000005E-2","NA","NA",NA,"4866.6871091291132","NA","NA","IE","NA","NA","NA"
"C_OtherStationaryComb","1A4ci","Agriculture/Forestry/Fishing: Stationary",NA,"5.2782965947180003","0.355000529028","0.48065372096300002","9.0926910999999995E-5","0.38833952740200001","0.39190410991899999","0.395403134318","0.188901728597","2.0404554441470002","8.7976902952000002E-2","6.153805995E-3","4.9805309049999998E-3","1.3673521897E-2","8.5942848360000008E-3","6.7498284012000004E-2","0.148462352819","5.3205996950999999E-2","9.9520505718000002E-2","0.17640430620600001","2.7969121670000001E-3","4.9597032489999996E-3","1.621275081E-3","1.28600711E-3","1.0663897607000001E-2","3.4442046770000001E-3","1.4933192551999999E-2",NA,"14980.803079423336","239.4","7348.5120272655904","349.92684066778958","NO","NA","NA"
"I_Offroad","1A4cii","Agriculture/Forestry/Fishing: Off-road vehicles and other machinery",NA,"51.683506303767999","6.6663578996929997","4.0521999637070003","1.0911794428999999E-2","4.1077766192669998","4.1077766192669998","4.1077766192669998","2.7268870234090001","30.351394265791999","0.44573639193300002","3.6708375374999998E-2","1.9449772803E-2","4.4658966005000002E-2","4.2683622418999999E-2","0.28753044367000002","2.028463710225","0.19937752937600001","0.30355710553699999","1.3942289574710001","1.7491096769999999E-2","5.9187540476999999E-2","7.1010584274999997E-2","1.0657999374999999E-2","0.15834722089699999","NA","NA",NA,"59471.275281595234","NA","NA","IE","NA","158.95622305788001","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A4ciii","Agriculture/Forestry/Fishing: National fishing",NA,"16.679421746921999","0.52402492383300003","5.4524946107360002","2.209128302E-3","0.60465120065","0.63822165996400004","0.63822165996400004","0.142190339109","0.67633237040799998","3.0059981653999999E-2","2.477391047E-3","6.3591221629999998E-3","2.6005328857999999E-2","2.9019245393E-2","0.204329012157","1.052527338188","2.5042173213E-2","0.265095396288","3.7839601244000001E-2","4.4182565999999998E-4","2.209128302E-3","2.209128302E-3","2.2091282999999999E-4","5.0809950940000001E-3","1.9282602885999998E-2","2.2666265556000001E-2",NA,"9371.2923905633997","NO","NA","NO","NO","NA","NA"
"C_OtherStationaryComb","1A5a","Other stationary (including military)",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","IE","IE","IE","IE","NA","NA"
"I_Offroad","1A5b","Other, Mobile (including military, land based and recreational boats)",NA,"22.104154428971","1.1522178103539999","6.109674026735","2.7114460180000001E-3","0.60163544130400004","0.62792886743499998","0.62792886743499998","0.16601837145600001","6.0983851098760002","1.7212254570559999","8.9885953280000007E-3","8.1971095470000001E-3","1.0877169819000001E-2","1.9834379400000001E-2","0.25272547329299999","0.29311462438800001","0.11657265523300001","0.33168820716199998","3.5248798233999998E-2","5.42289204E-4","2.7114460180000001E-3","2.7114460180000001E-3","2.71144602E-4","6.236325842000001E-3","2.1691568144000001E-2","1.0303494869E-2",NA,"39125.932425095234","NA","NA","IE","NA","NA","NA"
"D_Fugitive","1B1a","Fugitive emission from solid fuels: Coal mining and handling",NA,"NA","31.301535000000001","NA","NA","0.12615365005900001","0.91085140499999995","1.9217443102030001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","22.619515","Coal produced [Mt]"
"D_Fugitive","1B1b","Fugitive emission from solid fuels: Solid fuel transformation",NA,"0.23665475950699999","0.379965052458","7.9180750031639997","0.24298600000000001","0.81252625522300004","0.94069304090500006","0.98235660184499995","0.39759540582500003","7.4029715954429998","2.3238690000000002","2.960285E-2","2.2430599999999998E-2","3.8838150000000002E-2","1.3737835","0.2160724","0.87665599999999999","NA","2.2816610000000002","0.65923950088500005","7.7798302484999998E-2","9.4564066520999995E-2","4.7277796147999998E-2","3.3097142551999997E-2","0.252737307706","NA","5.8107949999999997",NA,"NA","1429.8119999999999","NA","NA","NA","167955.70705803199","Coal used for transformation [TJ (net)]"
"D_Fugitive","1B1c","Other fugitive emissions from solid fuels",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","IE","IE"
"D_Fugitive","1B2ai","Fugitive emissions oil: Exploration, production, transport",NA,"7.5909903000000001E-2","88.940408638929995","0.182262607232","NA","NA","NA","NA","NA","0.36929141999999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","84.721130000000002","Crude Oil produced [Mt]"
"D_Fugitive","1B2aiv","Fugitive emissions oil: Refining and storage",NA,"NA","32.576700000000002","IE","0.121807","NA","NA","NA","NA","NA","IE","IE","IE","NA","NA","NA","NA","NA","NA","IE","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","86.068860000000001","Crude Oil Refined [Mt]"
"D_Fugitive","1B2av","Distribution of oil products",NA,"NA","50.617920978778997","IE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","18.878139999999998","Oil Consumed [Mt]"
"D_Fugitive","1B2b","Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",NA,"0.57780164599999995","47.439300494778003","0.81925360422399995","NA","NA","NA","NA","NA","0.13222252349999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","389.60406166204723","Gas leaked [Mm3]"
"D_Fugitive","1B2c","Venting and flaring (oil, gas, combined oil and gas)",NA,"2.3983245387899998","22.816202531750001","0.26169198483","NA","1.111936184795","1.111936184795","1.111936184795","0.26686468435100003","12.111392875450999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","1773.7116221729759","Fuel flared [kt]"
"D_Fugitive","1B2d","Other fugitive emissions from energy production",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NO","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NE","NE"
