"ANNEX 1: National sector emissions: Main pollutants, particulate matter, heavy metals and persistent organic pollutants","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38"
NA,NA,NA,NA,"NOx
(as NO2)","NMVOC","SOx 
(as SO2)","NH3","PM2.5","PM10","TSP","BC","CO","Pb","Cd","Hg","As","Cr","Cu","Ni","Se","Zn","PCDD/ PCDF
(dioxins/ furans)","benzo(a) pyrene","benzo(b) fluoranthene","benzo(k) fluoranthene","Indeno (1,2,3-cd) pyrene","Total 1-4","HCB","PCBs",NA,"Liquid Fuels","Solid Fuels","Gaseous Fuels","Biomass","Other Fuels","Other activity (specified)","Other Activity Units"
"NFR Aggregation for Gridding and LPS (GNFR)","NFR Code","Long name","Notes","kt","kt","kt","kt","kt","kt","kt","kt","kt","t","t","t","t","t","t","t","t","t","g I-TEQ","t","t","t","t","t","kg","kg",NA,"TJ NCV","TJ NCV","TJ NCV","TJ NCV","TJ NCV",NA,NA
"A_PublicPower","1A1a","Public electricity and heat production",NA,"64.713707148181996","1.374402815689","8.609902368058","0.33923059797900001","1.068034059718","1.184287234233","1.2841003038350001","3.3969221034999997E-2","36.278265041668","2.2619707964739999","0.137123559777","0.66983065088399996","0.187635108524","2.53491461008","2.0053147680699999","2.9491944890970001","1.4800101368230001","3.9560689234350002","3.142437715592","0.18087145739900001","9.6730921070000003E-3","4.7872752159999997E-3","1.4098152298999999E-2","0.20942997702100002","30.279461401839001","5.5017413356500002",NA,"3209.561199955313","54732.224174777199","762136.05609651899","413748.5224344657","1295.5921978629401","NA","NA"
"B_Industry","1A1b","Petroleum refining",NA,"11.57631040797","0.615701560471","16.910023293003999","IE","0.38808577475599998","0.61891312612899996","0.81126925208","9.6033294230000003E-3","2.7695808459319999","0.17295642748100001","9.6031054160000007E-3","3.3505474181999999E-2","1.6398188418E-2","5.1595813694000001E-2","7.6927020814000005E-2","2.3716872827839999","8.5434442409E-2","0.41159853727399998","9.8039191979000004E-2","1.47207771E-3","9.8785894500000001E-4","9.2672797400000003E-4","9.2659931699999999E-4","4.313263946E-3","1.5775234490000001E-3","NA",NA,"145306.42482240702","NO","37385.867868342997","NO","NO","NA","NA"
"B_Industry","1A1c","Manufacture of solid fuels and other energy industries",NA,"45.879609866837001","1.6517627070009999","2.1238218158179998","IE","0.51756684990199997","0.54849013500800003","0.66934612426899998","0.29328522243299998","18.709568024073999","0.35190399187400001","1.1507466438E-2","6.2672412659999996E-3","1.4389231739999999E-2","1.3431672852E-2","9.2286363780000005E-2","0.65162449326000005","5.96764974E-2","9.7442706660000003E-2","0.149655677475","1.34673971E-4","4.9201653000000001E-4","1.8105469400000001E-4","1.7880467E-4","9.8654986499999999E-4","NA","NA",NA,"17747.360571762925","5461.1070685070399","168258.83623309658","NO","NO","NA","NA"
"B_Industry","1A2a","Stationary combustion in manufacturing industries and construction: Iron and steel",NA,"5.9722980383879998","0.48710161813399999","7.1220342338469997","NE","0.20079984456","0.25678023777300002","0.26103549232899997","5.6109471106000001E-2","53.225757387496998","7.2278770505999998E-2","7.5993327519999999E-3","2.3426171068000001E-2","1.4212692097999999E-2","1.2639948881E-2","1.7326739915E-2","0.596095560054","5.6892515940000004E-3","9.0668915513000006E-2","0.100797405186","3.9668724000000001E-5","8.2860763000000003E-5","5.2638966999999998E-5","5.1112473999999998E-5","2.2628092799999999E-4","7.4961504199999997E-4","2.656E-2",NA,"1179.3222777536389","43534.186184061764","18894.342279039563","IE","IE","NA","NA"
"B_Industry","1A2b","Stationary combustion in manufacturing industries and construction: Non-ferrous metals",NA,"0.74023422403200001","5.2827057823999997E-2","0.88793286060200005","NE","0.102224630727","0.110334260818","0.11664175089999999","3.304888379E-3","0.96982255492000002","7.7445704884000002E-2","9.1110466399999999E-4","2.1786603856000002E-2","1.0573134111999999E-2","7.4142810090000004E-3","8.4134109929999996E-3","2.0819479073E-2","2.3317771979999998E-3","0.102304283676","0.17942775666899999","5.3010728E-5","5.6158902500000004E-4","3.8521736499999999E-4","2.9218234199999998E-4","1.29199946E-3","2.2842321250000001E-3","4.1739999999999999E-2",NA,"13.0159371584","996.93432926199989","10360.7877093721","IE","IE","NA","NA"
"B_Industry","1A2c","Stationary combustion in manufacturing industries and construction: Chemicals",NA,"6.1827374631190004","0.37414166727699999","1.6048429818359999","1.662143941E-3","0.134013952366","0.14184756835599999","0.14578782493699999","2.5697633784000001E-2","3.766031894238","0.22525976432299999","2.2628299064000001E-2","7.3780308086999993E-2","2.8292091653E-2","4.3993571117000002E-2","2.6994302679999999E-2","0.30949524686399998","9.2466363310000008E-3","0.89432602669600003","0.35326902898200002","9.5393385000000006E-5","1.5867248000000001E-4","1.13268383E-4","1.08378419E-4","4.7571266700000003E-4","1.1260789869999999E-3","6.547E-2",NA,"27036.900612117402","1649.8440000000001","80321.695621781953","1521.1365221905498","IE","NA","NA"
"B_Industry","1A2d","Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",NA,"2.3459301628649998","0.214543777494","0.18748269818800001","1.6210449767E-2","0.51257243841199995","0.52612322293699998","0.55127585398900003","7.5909514413999998E-2","4.5909346465440004","0.387038994267","0.175841319351","1.6776175716E-2","4.429630425E-3","0.311218582681","8.1850379070000007E-2","4.4792514720000003E-2","7.8292279910000002E-3","6.9298487714729999","1.3598175561650001","1.45794192E-4","2.33391049E-4","8.2943541000000002E-5","7.2803834000000002E-5","5.3493261600000004E-4","9.6143239999999994E-6","1.9000000000000001E-4",NA,"28.879110570200005","5.2595481293999997","16880.307786730998","13970.4786851669","IE","NA","NA"
"B_Industry","1A2e","Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",NA,"3.752670622798","0.30190817861500002","1.2492308762869999","2.057221371E-3","0.209805734859","0.224214690514","0.234522999634","1.8909494773E-2","2.8520438202939999","0.19706812322600001","2.3664445996999999E-2","6.1076859454000001E-2","2.2165480059000001E-2","4.6242323081999999E-2","2.2003379250999999E-2","5.2417793632999997E-2","6.871190894E-3","1.02279618248","0.26631584315500001","5.5421358000000003E-5","9.7940237999999998E-5","6.7074957999999996E-5","6.9794401999999996E-5","2.9023095600000002E-4","9.5680337700000001E-4","5.4780000000000002E-2",NA,"49.623260416400001","1525.623","65644.2514225911","2353.6671287474401","IE","NA","NA"
"B_Industry","1A2f","Stationary combustion in manufacturing industries and construction: Non-metallic minerals",NA,"11.762452570157","0.60447656924500004","2.7813613094380001","0.36625630652399999","0.51954808303300004","0.67856905225899999","0.85820359102599997","6.3826849608999994E-2","26.206567003555001","1.2094816491939999","0.16332810026799999","0.31381356270900002","1.6987281653000001E-2","0.81301142347900002","0.30678305293699998","0.26594318157399999","0.34760117600000001","8.3028978615620002","2.1391131936460002","3.8178537829999999E-3","5.0203068799999995E-4","3.7347141199999998E-4","3.6241645499999998E-4","5.0557723380000004E-3","8.0491822254999998E-2","0.64066218560800003",NA,"511.67581689304006","14452.959786374189","4696.0770097967961","10966.9221033219","10039.284429881149","NA","NA"
"I_Offroad","1A2gvii","Mobile combustion in manufacturing industries and construction (please specify in the IIR)",NA,"8.7088489216399996","10.079568012808","1.6470727333999999E-2","9.7736651899999992E-3","0.44217009619300002","0.44217009619300002","0.44217009619300002","0.233943313446","291.478161083087","0.35971292864400001","2.9678390805E-2","1.8063850114E-2","3.6121797949000001E-2","3.8800468275E-2","0.23326411391499999","1.6376128217020001","0.16095373391100001","0.25395409804800001","1.3973063722529999","2.2172936768000001E-2","8.5485969985999999E-2","9.5000062538999994E-2","1.6150756572000002E-2","0.21880972586499997","NA","NA",NA,"60034.220446633968","NA","NA","IE","NA","NA","NA"
"B_Industry","1A2gviii","Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR)",NA,"53.131872845757997","6.0425332488950003","16.878621619118999","9.5206006992000006E-2","4.2611353335619997","4.4893610351369997","4.6536343936610001","0.73463841624699999","43.999519540450002","7.0047141213049997","0.96189564217699997","0.34087259067600001","0.45633894805199998","1.875841184052","1.6416787021179999","12.657874104308","0.19806031309","101.594582658082","17.974642434111001","1.1361504644000001E-2","1.5002368262E-2","5.5530299710000001E-3","1.5889859399999999E-3","3.3505888817E-2","8.8315849269999993E-3","0.96475475857899995",NA,"56886.616909217497","8364.6151332215904","226021.30630082311","115855.18251804427","4595.5326306300867","5552.1106941300004","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3ai(i)","International aviation LTO (civil)",NA,"9.3010490773850005","0.91020318953900003","0.31142992966299998","NA","0.120052864922","0.17464740740099999","0.202871595397","2.1676443245E-2","5.6909967957649998","0.48797495103299998","8.6348284689999992E-3","6.6994414000000002E-5","5.1718551650000001E-3","0.17550553340399999","3.7249404990669999","4.9109780558999998E-2","9.8589308498999995E-2","1.132105220948","NA","2.13385642E-4","NA","NA","NA","2.13385642E-4","NA","NA",NA,"29497.6559995875","NA","NA","273.38780896325488","NA","122.02441085999999","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3aii(i)","Domestic aviation LTO (civil)",NA,"1.1748993980669999","0.49924072401000003","5.1585282614E-2","NE","2.0302822349000001E-2","2.6238149251000001E-2","2.8472341078999999E-2","3.2325138609999998E-3","13.249631978590999","9.9173077953639996","1.3496180029999999E-3","1.1346406E-5","6.0001426099999999E-4","2.0934632123999999E-2","0.43861583117199998","6.9097857130000001E-3","1.4670622345E-2","0.113588776558","NA","1.8621009000000001E-5","NA","NA","NA","1.8621009000000001E-5","NA","NA",NA,"5005.2601108788085","NA","NA","41.136135716651701","NA","NA","NA"
"F_RoadTransport","1A3bi","Road transport: Passenger cars",NA,"112.9434471544145","14.677353819149809","0.22404528478899999","4.2067174535605734","1.1991988074568787","1.1991988074568778","1.1991988074568787","0.84184979328886866","204.38437820293325","0.38485156556599998","2.465030654E-3","0.134488579789","3.9156239519999997E-3","0.13805606347800001","9.5371458349000002E-2","2.5076682962999999E-2","2.9011865949999998E-3","0.49178046649500001","3.4125849581106515","9.1390341139642201E-5","9.566917085287511E-5","5.3107204425674635E-5","1.0889857346647858E-4","3.4906528988467054E-4","NA","6.8282220108034912E-4",NA,"747228.02231600438","NA","NA","IE","NA","13833.6313806609","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bii","Road transport: Light duty vehicles",NA,"69.031595885791276","1.2433361308621633","8.5289022946000007E-2","0.55813825450953658","0.56714408636399005","0.56714408636399005","0.56714408636399005","0.44792178507069885","9.3331551710277605","8.8589187769999994E-3","3.1631637699999998E-4","3.1538013412E-2","6.1670057399999996E-4","4.9360570123999997E-2","3.3144477967999998E-2","1.5042482129999999E-3","6.0076839299999995E-4","0.107660345363","0.80611298550074728","2.9119355576278843E-5","2.7827815640497474E-5","9.063490301414211E-6","2.7054839579497978E-5","9.3065501097688508E-5","NA","1.613904468164053E-4",NA,"231873.05082364558","NA","NA","85392.835883914231","NA","NA","NA"
"F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",NA,"27.988501146995407","1.1278511445110166","0.100487005258","0.30488701630510001","0.33695177229091056","0.33695177229091028","0.33695177229091056","0.18889307716040882","10.318873271690245","7.4340482820000001E-3","3.3480765599999999E-4","3.5489611579999997E-2","6.6961531299999997E-4","5.6917301589999997E-2","3.8168072831000002E-2","1.3392306259999999E-3","6.6961531299999997E-4","0.120530756308","0.21570119060137907","5.4763286018832812E-6","3.3132616066731999E-5","3.7023216231647267E-5","7.4334386741432614E-6","8.3065599574405808E-5","NA","2.5184812841205841E-5",NA,"288155.17490432865","NA","3177.6669515083199","IE","NA","NA","NA"
"F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",NA,"0.33024580197194203","1.0816391460193595","2.867746334E-3","1.0476507097989671E-2","2.181504968993337E-2","2.1815049689933391E-2","2.181504968993337E-2","5.0739501647297696E-3","8.6964910801847335","5.5910859019999998E-3","6.1720347200000004E-4","1.287555574E-3","4.4398467999999998E-5","3.4064920100000001E-3","0.100919550606","4.4497538870000002E-3","6.14626259E-4","6.2896889105999998E-2","5.2636825504013315E-2","1.0118420923920593E-4","1.8550438360521117E-4","6.3240130774503854E-5","2.1712444899246267E-4","5.6705317261138361E-4","NA","1.0406866173990339E-5",NA,"6605.1013290392621","NA","NA","IE","NA","5.2413809997101897","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bv","Road transport: Gasoline evaporation",NA,"NA","15.780496600458195","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"463229.82807647844","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",NA,"NA","NA","NA","NA","7.5138195933737855","14.475431117099294","18.48405649742568","1.558948046564","NA","51.114920615505","0.22417588460900001","NA","0.58443005791299996","19.074671015065","418.77355077582001","2.9322565171080002","0.33908515267599998","136.17680238957001","NA","6.3438364957776495E-5","5.9130286914188603E-6","8.2679259585143985E-6","NA","7.7619319607709754E-5","NA","NA",NA,"NA","NA","NA","NA","NA","541521.52957359923","10^6 km"
"F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",NA,"NA","NA","NA","NA","2.9719943363430961","5.5036932154501788","11.007386430900358","0.107061552374","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","541521.52957359923","10^6 km"
"I_Offroad","1A3c","Railways",NA,"10.746163248546001","0.52108182899599997","0.27266435908600001","4.5733851529999999E-3","0.30564212435299998","0.34918961616700001","0.37821264257300002","0.18847566453","4.8390818726290004","0.21648586065700001","1.2483899943000001E-2","1.3023660776E-2","3.3989750731000003E-2","1.6363203981E-2","0.17477874229500001","0.68087326588099994","7.2485986727999996E-2","0.18402204367300001","0.54289810992999998","7.0208275999999998E-5","8.1437091900000004E-4","3.87579308E-4","2.8801498E-4","1.560173483E-3","2.6133756400000002E-4","1.4763999999999999E-2",NA,"19468.039922030672","421.51220000000001","NA","IE","NA","NA","NA"
"G_Shipping","1A3di(ii)","International inland waterways",NA,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO","NO","NO","NO","NO","NO","NO"
"G_Shipping","1A3dii","National navigation (shipping)",NA,"72.393854860630995","9.5623456755540008","5.6132363823300002","1.4097024247E-2","1.796679226595","1.8566019884580001","1.8566019884580001","0.67979309530700005","45.183312403896998","0.17974969211200001","1.4985336518000001E-2","3.7621004988000001E-2","0.162087824623","0.18157781494899999","1.158615211771","6.6888364977650001","0.147337924343","1.4948043972609999","0.22792349435299999","1.2300975243000001E-2","5.9350989813E-2","6.1520319499999997E-2","1.0149300751E-2","0.14332158530700001","0.109181994502","0.13967436163300001",NA,"65489.914785829918","NO","NA","NO","NO","854.17087602000004","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A3ei","Pipeline transport",NA,"IE","IE","IE","NA","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","NA","IE","NA","NA","NA","NA"
"I_Offroad","1A3eii","Other (please specify in the IIR)",NA,"4.1009012223600001","0.71315243532799999","4.4355670769999998E-3","2.8019648570000001E-3","0.31255973893599998","0.31255973893599998","0.31255973893599998","0.19401284160999999","4.5659681767920004","0.114776690648","9.4523712240000002E-3","5.0082977219999998E-3","1.1499640637E-2","1.0990991570000001E-2","7.4038811688E-2","0.522327447281","5.1339521353000003E-2","7.8165661647999998E-2","0.35901261068200002","3.1950753730000002E-3","1.4790671561E-2","1.6659308033999998E-2","2.7711567629999999E-3","3.7416211730999994E-2","NA","NA",NA,"15282.73788488018","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4ai","Commercial/Institutional: Stationary",NA,"39.745389619998001","4.0912965108610004","1.5386574783089999","6.4653580359999999E-3","1.214478821808","1.3521830882899999","1.366760474443","0.47544579107099999","13.044726424913","0.81934320306800001","9.3711489521000002E-2","4.9994620296999998E-2","8.7984869448000005E-2","0.15603334331499999","0.26926759477700002","1.188398363723","0.159831684685","2.9982858887770001","0.92225115611999997","3.6415309E-4","1.723958548E-3","6.8086583000000005E-4","5.95394287E-4","3.3643717550000006E-3","9.9047351470000003E-3","3.0067E-2",NA,"43045.873481185903","817.57282976850797","317193.91967573087","5416.7542724072846","NO","NA","NA"
"I_Offroad","1A4aii","Commercial/Institutional: Mobile",NA,"4.5000141977980004","0.71736090767799998","4.7759916409999999E-3","1.9730409199999999E-3","8.5022957846999994E-2","8.5022957846999994E-2","8.5022957846999994E-2","5.1790060369000003E-2","2.0026606383279999","5.3112661140000003E-2","4.3895513599999996E-3","2.9912792329999998E-3","5.3446644610000002E-3","5.573909244E-3","3.4609763021000002E-2","0.24188398206600001","2.3772737948999999E-2","3.8726403606E-2","0.16785512411199999","2.0840231219999999E-3","7.0502947819999998E-3","8.4531330149999993E-3","1.2711675999999999E-3","1.8858618519E-2","NA","NA",NA,"10385.184468867001","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4bi","Residential: Stationary",NA,"25.724015961887002","22.456059885942","36.712324561342001","0.60881236207","18.763539263302999","19.202902992020999","20.264680445092999","2.0828959695689999","234.219993392335","3.8997881392039999","0.50891356085299999","0.27051130822899999","0.33585634024799998","1.6968775194000001","0.92167432365799995","50.010294370973","0.38957247099600001","24.834112282818001","21.043154467775999","6.182933194266","7.5466179396399999","3.546581978781","3.3359573730399998","20.612090485726998","0.214508966849","4.5119198924040003",NA,"89989.544365166497","24082.041455222286","826850.8669313757","36756.90786163442","NO","NA","NA"
"I_Offroad","1A4bii","Residential: Household and gardening (mobile)",NA,"0.85425363642100005","1.34310717422","1.213070312E-3","5.3314551199999997E-4","2.1740856664999999E-2","2.1740856664999999E-2","2.1740856664999999E-2","1.0203484244E-2","74.481610874086002","4.2128249890000004E-3","2.2836507E-5","1.027502056E-3","3.4527672000000002E-5","2.110749085E-3","5.6376430999999997E-4","2.5852614799999998E-4","2.3382331E-5","3.8744593350000002E-3","0.122369895955","6.8975476050000002E-3","3.4184431218000001E-2","3.5109559988E-2","6.4945389359999999E-3","8.2686077746999986E-2","NA","NA",NA,"5440.4414839157771","NA","NA","IE","NA","NA","NA"
"C_OtherStationaryComb","1A4ci","Agriculture/Forestry/Fishing: Stationary",NA,"4.8717290041160002","0.97455802284299997","0.170320564486","NA","0.68892525040599994","0.69714920425600002","0.71425710007099996","0.27304022671700001","3.034614180672","3.6255155598000001E-2","5.280784694E-3","4.8348771099999998E-4","1.7065615980000001E-3","6.0096580349999996E-3","1.7491418216999999E-2","0.19147922133799999","4.5385306666999997E-2","1.0866936782E-2","0.36269236229200003","2.7887341177000001E-2","4.4795846660999998E-2","1.3956915528E-2","1.1170347581E-2","9.7810450946999999E-2","3.0649222470000002E-3","6.0307730513999999E-2",NA,"13931.464757646847","NO","3325.5742275039197","3046.0234147771403","NO","NA","NA"
"I_Offroad","1A4cii","Agriculture/Forestry/Fishing: Off-road vehicles and other machinery",NA,"9.4191021842060003","1.620037841604","2.4981976563E-2","1.1635321057000001E-2","0.48889450348000002","0.48889450348000002","0.48889450348000002","0.32452276534800001","12.852266991231","0.46896812232700003","3.8621611753000003E-2","2.0463492763999998E-2","4.6986586269E-2","4.4908287997000002E-2","0.302516497913","2.1341870096550002","0.20976906368500001","0.31937846758600003","1.466896013235","1.8417545556E-2","6.2341673407000003E-2","7.4780919845000002E-2","1.122735639E-2","0.16676749519799999","NA","NA",NA,"62500.398890631026","NA","NA","IE","NA","122.02441085999999","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A4ciii","Agriculture/Forestry/Fishing: National fishing",NA,"8.8470766672660002","0.330927240324","0.66130655977899999","1.4202112030000001E-3","0.13510568591300001","0.142606803792","0.142606803792","3.9957157191999999E-2","0.43865112176900001","1.8858091556E-2","1.4992803869999999E-3","4.1815644239999996E-3","1.0741272584999999E-2","1.239869134E-2","0.12790414565300001","0.38713559057199998","1.5071873051999999E-2","0.17042534433600001","2.1151097891E-2","2.8404224099999999E-4","1.4202112030000001E-3","1.4202112030000001E-3","1.4202112E-4","3.2664857669999999E-3","1.1836104726E-2","9.6032831579999992E-3",NA,"6030.6936862015009","NO","NA","NO","NO","NA","NA"
"C_OtherStationaryComb","1A5a","Other stationary (including military)",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","IE","IE","IE","IE","NA","NA"
"I_Offroad","1A5b","Other, Mobile (including military, land based and recreational boats)",NA,"12.199135666464","0.59244649251799997","0.69112754943200005","1.3467524189999999E-3","0.18084745481699999","0.187074660911","0.187074660911","4.5072837014E-2","3.206240577839","0.95946105275100002","4.7137481230000002E-3","4.0739272130000002E-3","5.4038446530000001E-3","1.0100757798E-2","0.12608695479699999","0.14645972683","6.1444966346000003E-2","0.16499827459499999","1.7507781441999999E-2","2.6935048399999998E-4","1.3467524189999999E-3","1.3467524189999999E-3","1.3467524199999999E-4","3.0975305639999997E-3","1.0774019349E-2","5.1176591909999998E-3",NA,"20558.737843932719","NA","NA","IE","NA","NA","NA"
"D_Fugitive","1B1a","Fugitive emission from solid fuels: Coal mining and handling",NA,"NA","0.33678249999999998","NA","NA","4.7238250040000001E-3","3.1306117500000001E-2","6.5866935012E-2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","0.79785249999999996","Coal produced [Mt]"
"D_Fugitive","1B1b","Fugitive emission from solid fuels: Solid fuel transformation",NA,"3.6900936038000001E-2","0.293559562296","6.2364401191179999","0.14721380000000001","0.70535862176499997","0.771431949482","0.80858290451600001","0.34558481248700001","9.2440312549249999","0.65442265487499995","8.4896926489999996E-3","6.8049289350000002E-3","9.9561627060000008E-3","0.37468784616299999","6.0154601967000003E-2","0.213331332268","NA","0.61545498236100005","0.22747113145299999","5.7986007346999997E-2","7.0997278592999993E-2","3.5496535565000001E-2","2.4848847917999999E-2","0.189328669423","NA","1.3636060000000001",NA,"NA","107.83616268240002","NA","NA","NA","40729.817519999997","Coal used for transformation [TJ (net)]"
"D_Fugitive","1B1c","Other fugitive emissions from solid fuels",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","IE","IE"
"D_Fugitive","1B2ai","Fugitive emissions oil: Exploration, production, transport",NA,"1.082E-2","24.484179924412","6.0000000000000002E-5","NA","NA","NA","NA","NA","5.5820000000000002E-2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","38.036799999999999","Crude Oil produced [Mt]"
"D_Fugitive","1B2aiv","Fugitive emissions oil: Refining and storage",NA,"NA","12.564992354363","IE","6.4918800000000002E-3","NA","NA","NA","NA","NA","IE","IE","IE","NA","NA","NA","NA","NA","NA","IE","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","54.810289999999995","Crude Oil Refined [Mt]"
"D_Fugitive","1B2av","Distribution of oil products",NA,"NA","21.634429596059999","IE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","10.940899999999999","Oil Consumed [Mt]"
"D_Fugitive","1B2b","Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",NA,"4.8000000000000001E-4","20.111946247437","NO","NA","NA","NA","NA","NA","2.6700000000000001E-3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","194.52545592314848","Gas leaked [Mm3]"
"D_Fugitive","1B2c","Venting and flaring (oil, gas, combined oil and gas)",NA,"1.7684539906629999","14.097881007541","0.257434810505","NA","0.55132924919199999","0.55132924919199999","0.55132924919199999","0.132319019806","6.0993998014460002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","807.18830549767358","Fuel flared [kt]"
