"ANNEX 1: National sector emissions: Main pollutants, particulate matter, heavy metals and persistent organic pollutants","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38"
NA,NA,NA,NA,"NOx
(as NO2)","NMVOC","SOx 
(as SO2)","NH3","PM2.5","PM10","TSP","BC","CO","Pb","Cd","Hg","As","Cr","Cu","Ni","Se","Zn","PCDD/ PCDF
(dioxins/ furans)","benzo(a) pyrene","benzo(b) fluoranthene","benzo(k) fluoranthene","Indeno (1,2,3-cd) pyrene","Total 1-4","HCB","PCBs",NA,"Liquid Fuels","Solid Fuels","Gaseous Fuels","Biomass","Other Fuels","Other activity (specified)","Other Activity Units"
"NFR Aggregation for Gridding and LPS (GNFR)","NFR Code","Long name","Notes","kt","kt","kt","kt","kt","kt","kt","kt","kt","t","t","t","t","t","t","t","t","t","g I-TEQ","t","t","t","t","t","kg","kg",NA,"TJ NCV","TJ NCV","TJ NCV","TJ NCV","TJ NCV",NA,NA
"A_PublicPower","1A1a","Public electricity and heat production",NA,"368.32435898947398","4.3855070065710002","504.91168461028002","3.6697061843999998E-2","4.7857041178340003","8.7887280791010003","12.383641210373","0.15990365580300001","71.510799433442997","12.820761160450999","0.72163477679099997","1.7533213143499999","0.65433556327800002","4.069819632173","3.6786346687","4.6808767347979998","15.520045273539999","3.2885033213649999","4.7913527986539997","5.647996467E-2","2.9368174029000001E-2","2.8587358723E-2","3.6374039371999997E-2","0.150809536794","7.7317570534710001","46.217490479898999",NA,"38443.344557873417","1191307.9118546401","989553.24503036507","113723.37235219109","7972.3187512210307","NA","NA"
"B_Industry","1A1b","Petroleum refining",NA,"28.021000000000001","0.73696209007299995","69.564297999999994","IE","1.152551599418","1.870449","2.4686968332200001","6.1478303720000002E-2","5.1939099999999998","0.78279874468699995","5.4560291346000003E-2","3.6935228608999997E-2","0.13492155501","0.43457689933400001","0.71696512260800005","9.1004951767219993","0.26507872311300001","3.618225733948","0.152076026251","3.351894159E-3","2.2886031210000001E-3","2.0595387400000002E-3","2.0570652620000001E-3","9.7571012820000004E-3","1.5117620905E-2","NA",NA,"243215.40029689082","NO","23602.4983541785","NO","NO","NA","NA"
"B_Industry","1A1c","Manufacture of solid fuels and other energy industries",NA,"75.358839743854006","3.669281160493","6.3244928082590004","IE","0.499344729918","0.550848501745","0.66267155699299995","0.24395011246199999","22.963746698466998","0.55884146553400005","1.2477154097000001E-2","1.0264646606000001E-2","2.5781651938999998E-2","1.5563374308E-2","0.14173823578899999","0.70134395776400005","6.7300580013999994E-2","0.149381542018","0.29132152211599999","2.34423023E-4","1.0122758319999999E-3","4.9280704299999999E-4","4.3965559099999997E-4","2.179161489E-3","1.406798E-4","8.0000000000000002E-3",NA,"19005.569187267338","15301.650903919997","294300.43728580046","NO","NO","NA","NA"
"B_Industry","1A2a","Stationary combustion in manufacturing industries and construction: Iron and steel",NA,"14.17186461969","1.252042727519","14.420842358639","NE","0.37682885082599998","0.49635899870099998","0.49953788703399998","0.148487290341","222.17255431552601","0.15170198212899999","4.5638862129E-2","3.0037436646000001E-2","3.5999125622E-2","6.2958429024000007E-2","7.6977839919999999E-2","3.7736361527760001","2.3373549181999999E-2","0.22252375711700001","0.186147946077","7.6198977000000004E-5","1.6006351E-4","1.01404033E-4","9.8778104999999996E-5","4.3644462500000002E-4","1.7758898770000001E-3","NA",NA,"6714.292336507443","86192.725540185216","35221.328974734679","IE","IE","NA","NA"
"B_Industry","1A2b","Stationary combustion in manufacturing industries and construction: Non-ferrous metals",NA,"9.9681990631349997","0.113726122291","34.342898448626002","NE","0.405981502775","0.4368869601","0.460924538065","3.5677373227E-2","4.058427997241","0.42638595337099999","1.7876869898000001E-2","6.7136062413999997E-2","7.3558193327000004E-2","0.84092900203900001","0.66364975398199999","1.6865201029029999","1.7204903595009999","1.2158470826879999","0.329741822686","1.421864303E-3","1.695329761E-3","1.4104557519999999E-3","1.2629499329999999E-3","5.7905997489999996E-3","0.238208595317","1.524204160874",NA,"1506.958898929561","36555.205143392159","11090.147216920999","IE","IE","NA","NA"
"B_Industry","1A2c","Stationary combustion in manufacturing industries and construction: Chemicals",NA,"17.044735267549001","0.80167077182400004","9.7413170943989993","1.5700957999999999E-5","0.82753456089999999","0.90097827407999997","0.93789418895599996","9.0212954223999997E-2","10.289920506359","0.70816121987799996","3.5435974075000001E-2","0.252264521518","0.13253475328","7.6427058948000004E-2","0.12023200915899999","2.4877791763269999","4.2668580832000001E-2","0.86042991075700004","0.58980765903099996","1.5789705200000001E-4","2.9553282300000001E-4","2.2607926000000001E-4","2.2027233300000001E-4","8.9978146799999997E-4","6.4262841609999998E-3","0.35674255505699998",NA,"76411.577238216531","9018.4517918443507","165874.29416407167","13.084131900268","IE","NA","NA"
"B_Industry","1A2d","Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",NA,"5.0599508923540002","0.32463521776499998","4.1730056005009999","6.6307268810000004E-3","0.535095085523","0.56112280273500004","0.58891852727399996","7.1269977052E-2","4.2134842077689996","0.42489661348500002","8.4565653475000002E-2","0.10219725049","5.5508573564999997E-2","0.15670893982100001","7.9244885713999999E-2","0.88289864199500001","1.7521112849000001E-2","3.1785266934509999","0.94314977072100004","1.6537831E-4","2.2258045599999999E-4","1.2475297299999999E-4","1.09487171E-4","6.2219890999999996E-4","2.9527115530000002E-3","0.157577644722",NA,"1878.4454439584561","4290.8392657904797","50993.962663499398","5525.6057341579899","IE","NA","NA"
"B_Industry","1A2e","Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",NA,"8.1138271762360006","0.52004613448199999","2.959219880699","NE","0.36417535193400002","0.40730230189599997","0.41569477521600001","0.11191208346500001","3.575331657185","0.27517275845099998","2.3992130002000001E-2","8.3658173587999998E-2","4.2780989406000003E-2","3.7561507883E-2","6.9600592279000006E-2","1.8312852911840001","3.3971452344000001E-2","0.27869966669000001","0.176718039587","7.1875620999999998E-5","1.85447275E-4","9.804305E-5","9.5933242999999996E-5","4.5129918899999995E-4","1.714881029E-3","6.4684623097999994E-2",NA,"8015.6399781482196","1806.6415231261501","96018.924741049879","2.8984549371689202E-13","IE","NA","NA"
"B_Industry","1A2f","Stationary combustion in manufacturing industries and construction: Non-metallic minerals",NA,"39.185018050137998","0.71121993102299996","21.784591902056999","0.23442423912499999","0.79111358718400004","1.4388028455190001","1.776951699864","3.3438806964999998E-2","29.897047167244999","8.7823440049810007","0.12129002110000001","0.24666102599199999","6.7632775440000001E-2","0.80198899815799995","0.34768799337900003","0.51989721169100001","1.0416487915779999","2.2504918635200002","24.880587281174002","3.3107147879000001E-2","9.1833016899999995E-4","8.8205629200000001E-4","8.7961381300000001E-4","3.5787148153000006E-2","0.119681807695","1.2349649381950001",NA,"10330.008087499999","30153.624035378747","6228.6881936500195","2323.4077625454702","4734.553620398","NA","NA"
"I_Offroad","1A2gvii","Mobile combustion in manufacturing industries and construction (please specify in the IIR)",NA,"49.566202735029002","18.564828589236001","4.1499872458720004","1.1634404165999999E-2","4.981361112189","4.981361112189","4.981361112189","3.0427116350949999","340.48001377872998","0.44285341698699998","3.6531979941999998E-2","2.1978795418000002E-2","4.4461662200000002E-2","4.7289979969000001E-2","0.28704391136000001","2.0160456749610001","0.198149007386","0.311663744046","1.690363148566","2.6410554053E-2","0.10109085295","0.11280692903","1.9052384924E-2","0.25936072095700002","NA","NA",NA,"73037.914033785913","NA","NA","IE","NA","NA","NA"
"B_Industry","1A2gviii","Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR)",NA,"52.665695302526998","6.0117980334330001","29.685020107437001","2.7875306012999999E-2","2.4351973717790001","2.7133995430370002","2.7791640940020002","0.55350709995500003","27.519195751346","13.605311655302","0.26202975459299999","0.409198452835","1.0245441937019999","0.92831648941699996","3.2689862317729999","27.892146962699002","0.284193640006","193.30827763637899","15.405279959410001","1.4555546127E-2","1.757412962E-2","6.5795625080000003E-3","2.038290199E-3","4.0747528454000002E-2","1.0454633099999999E-2","1.6156740089279999",NA,"68286.7478373841","11416.925403555419","284851.24837625318","23339.91132972874","10957.435809117256","22141.618910460398","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3ai(i)","International aviation LTO (civil)",NA,"10.783054683412001","1.500277533559","0.70649306115900001","NA","0.147213199366","0.20079440503500001","0.228336732929","2.5642303262999998E-2","8.67216974794","0.61329087730700005","1.0435389664000001E-2","8.5350603000000004E-5","5.0924234660000003E-3","0.17448213569099999","3.6664170369510001","5.5086294362E-2","0.12475895174399999","1.1111382999749999","NA","2.0855808E-4","NA","NA","NA","2.0855808E-4","NA","NA",NA,"37493.769364463435","NA","NA","NA","NA","118.61581559175201","Non-energy use of lubricating oil in engines [TJ (net)]"
"H_Aviation","1A3aii(i)","Domestic aviation LTO (civil)",NA,"2.252775924516","1.6149329805129999","0.200933535527","NE","4.7905117531999997E-2","5.9017261724E-2","6.2913423566000007E-2","7.4632721520000002E-3","46.051269673382997","35.224567807372999","2.8544606909999999E-3","2.4504090000000001E-5","1.1372545829999999E-3","4.0017661793000002E-2","0.83312051543999999","1.412908473E-2","2.9031139861000001E-2","0.20988811084799999","NA","3.3289186000000001E-5","NA","NA","NA","3.3289186000000001E-5","NA","NA",NA,"10817.733696863739","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bi","Road transport: Passenger cars",NA,"310.56416154849319","168.37676458288917","1.7655836502240001","19.024124083383295","5.9602029262435599","5.9602029262435572","5.9602029262435599","4.2034067136753528","1508.101072818363","0.98736456542399997","3.9726221339999998E-3","0.19208911226399999","6.1131735959999997E-3","0.167862186794","0.117609990404","4.3371548603E-2","4.2811029250000004E-3","0.71563640633699999","12.842782244588939","1.5850480153346491E-4","1.8495338329968641E-4","1.0499472523550867E-4","2.0769590784201612E-4","6.561488179106761E-4","NA","2.5408890778913793E-3",NA,"970375.01600690326","NA","NA","IE","NA","13493.6438273733","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bii","Road transport: Light duty vehicles",NA,"70.586082995871791","14.338419654672183","0.32875808545899998","0.32644668197214061","4.8156061448093963","4.8156061448093972","4.8156061448093963","3.6361436857379115","107.70200156100411","3.2483930287000001E-2","3.1274672899999999E-4","2.6104995971000002E-2","5.6912419900000003E-4","3.7552659372000002E-2","2.5337552829999999E-2","2.096525786E-3","5.1275494099999996E-4","9.0604811645000005E-2","3.3482238562842483","5.9631455674074393E-5","6.2160448291957037E-5","3.0795361597798368E-5","6.3665856509806216E-5","2.1625312207363602E-4","NA","6.4137064980421125E-4",NA,"181593.62510768991","NA","NA","694.66593653136499","NA","NA","NA"
"F_RoadTransport","1A3biii","Road transport: Heavy duty vehicles and buses",NA,"250.58800362553509","11.22507027839216","0.59283283335000003","0.10010670410138013","5.9281521065531626","5.9281521065531591","5.9281521065531626","3.7270477890224472","55.52086410657629","4.1168946760000002E-3","4.11689468E-4","4.3639083565999999E-2","8.2337893499999999E-4","6.9987209492999997E-2","4.6932599307E-2","1.64675787E-3","8.2337893499999999E-4","0.14820820833699999","2.1495002995968684","3.0745828274490631E-5","1.8618307121774872E-4","2.080467713240533E-4","4.694158470622501E-5","4.7191725552251767E-4","NA","4.2345032727962025E-4",NA,"356558.58269483887","NA","NA","IE","NA","NA","NA"
"F_RoadTransport","1A3biv","Road transport: Mopeds & motorcycles",NA,"1.4197771005781261","8.0776644577506538","1.6429663418E-2","1.0542321684670905E-2","0.13145330770434457","0.13145330770434474","0.13145330770434457","2.451367990072394E-2","72.63483415857813","9.6841368940000002E-3","1.434004488E-3","1.556309349E-3","5.366584E-5","7.0142553129999997E-3","0.23936218269000001","1.0189830072E-2","1.4278719120000001E-3","0.14394752157599999","0.17407156267167573","6.9184773964061345E-5","1.2683875226744595E-4","4.324048372753831E-5","1.4845899413121514E-4","3.8772300409026076E-4","NA","3.4795260984797719E-5",NA,"8010.6331259601693","NA","NA","IE","NA","12.5423043899932","Non-energy use of lubricating oil in engines [TJ (net)]"
"F_RoadTransport","1A3bv","Road transport: Gasoline evaporation",NA,"NA","57.103354039327172","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"847748.18746556889","NA","NA","NA","NA","NA","NA"
"F_RoadTransport","1A3bvi","Road transport: Automobile tyre and brake wear",NA,"NA","NA","NA","NA","6.7267298800001196","13.076304392564085","16.566422493267346","1.4729805780609999","NA","50.918870927568001","0.22118706967099999","NA","0.58121959227099995","19.024208311389","417.854562494981","2.9102766029040001","0.32757761210199998","131.87948332732299","NA","5.8597059211575267E-5","5.6355378138949838E-6","8.2536904305719307E-6","NA","7.2486287456042175E-5","NA","NA",NA,"NA","NA","NA","NA","NA","511018.89028605574","10^6 km"
"F_RoadTransport","1A3bvii","Road transport: Automobile road abrasion",NA,"NA","NA","NA","NA","2.6652897355208411","4.9357217324460008","9.8714434648920015","0.103723615899","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","511018.89028605574","10^6 km"
"I_Offroad","1A3c","Railways",NA,"16.616231256719001","1.4573204571480001","1.7074248315460001","5.7296135289999998E-3","0.993294387906","1.0455730399009999","1.1036604314709999","0.64564135213899998","4.5782911732190001","0.18317631747300001","1.5085384867E-2","7.992925465E-3","1.8352696982E-2","1.7540925337E-2","0.118161246841","0.83360147228699999","8.1934619383000007E-2","0.12474743759199999","0.57296135286799998","4.6667742000000002E-5","3.6842954099999999E-4","4.1755348000000001E-5","3.6842954E-5","4.9369558499999999E-4","NA","NA",NA,"24561.969370174193","IE","NA","IE","NA","NA","NA"
"G_Shipping","1A3di(ii)","International inland waterways",NA,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO","NO","NO","NO","NO","NO","NO"
"G_Shipping","1A3dii","National navigation (shipping)",NA,"139.46125337711001","8.2513468737100002","71.200718186393999","2.3096993098999999E-2","9.0529424503240001","9.5313557342999999","9.5313557342999999","1.8424165063610001","29.168876200549999","0.33654492843200001","3.0706397634000002E-2","5.9954568828000002E-2","0.58262173338599998","0.62876942081499998","2.2344590868409999","26.147936539545999","0.31040767863099999","2.6585566377999998","0.55327068870399998","9.7088022279999998E-3","4.7895859519000002E-2","4.9021883516000002E-2","7.1093963579999999E-3","0.11373594162099999","0.22272912795800001","0.49382853676499999",NA,"100776.78866300943","NO","NA","NO","NO","1107.0809455230201","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A3ei","Pipeline transport",NA,"IE","IE","IE","NA","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","NA","IE","NA","NA","NA","NA"
"I_Offroad","1A3eii","Other (please specify in the IIR)",NA,"17.825434420956","2.1115343243029998","1.4961467636620001","3.978251201E-3","1.478243165344","1.478243165344","1.478243165344","0.91757869415799997","10.272951169912","0.16050993841899999","1.3218707688E-2","7.003874692E-3","1.6081720077000001E-2","1.5370397682999999E-2","0.10353988286","0.73045098203100001","7.1795966274000006E-2","0.109311093279","0.50206267237000002","5.4335168200000004E-3","2.0998328278000002E-2","2.4482400019000001E-2","3.8517153760000001E-3","5.4765960493000004E-2","NA","NA",NA,"21522.65230270147","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4ai","Commercial/Institutional: Stationary",NA,"49.850265147255001","5.0585128241890001","6.5847640843480004","4.7704188099999999E-4","1.632236709788","1.8522436954499999","1.872955281863","0.65216719391400002","15.639005832131","1.4617206137309999","6.2121924677999998E-2","0.112045758675","0.27183809185500002","9.8666977572999998E-2","0.97292235644900005","3.5383924119189998","0.270658082706","1.2527513696000001","0.714022805298","3.8653781599999999E-4","1.810593842E-3","6.23155168E-4","5.7390123199999997E-4","3.394188058E-3","1.5758950237E-2","0.149033",NA,"60179.997426732887","4215.134908694672","388411.99325964681","397.53490114005803","NO","NA","NA"
"I_Offroad","1A4aii","Commercial/Institutional: Mobile",NA,"9.3933517226450007","1.6931061977299999","0.63068204679399997","2.4206708890000001E-3","0.85469182502899999","0.85469182502899999","0.85469182502899999","0.52930810420800001","5.1459557741130002","6.4895966429999993E-2","5.3636646290000003E-3","3.6666409600000002E-3","6.5308091199999998E-3","6.8190038179999999E-3","4.2294177416999999E-2","0.29555023550600001","2.9047106565000001E-2","4.7362546428000002E-2","0.20511913141999999","2.5464078630000001E-3","8.6145741359999993E-3","1.0328554053E-2","1.553233318E-3","2.3042769369999997E-2","NA","NA",NA,"12797.172451216011","NA","NA","NA","NA","NA","NA"
"C_OtherStationaryComb","1A4bi","Residential: Stationary",NA,"53.032703589638999","19.062802406641001","51.960897788361997","0.27292456449199998","18.008885761297002","18.391839502991001","19.553133755845","1.4945853818179999","290.76398823244398","6.2547812034400003","0.27575435834599998","0.38032470115599998","0.421593287393","1.337334194169","1.235534601331","40.693406867364999","0.35059514298700001","18.673003442666001","30.024137604031999","9.3506381409570007","11.323974404693001","5.0799392744479999","4.3906666153789997","30.145218435477002","0.13068841155200001","7.6486282405669996",NA,"129644.71347020616","39765.861755650003","1288255.3976047954","15900.461000000005","NO","NA","NA"
"I_Offroad","1A4bii","Residential: Household and gardening (mobile)",NA,"0.89865210950999996","13.165964912216999","7.8248324680000002E-3","4.7179498600000001E-4","2.0679139179000001E-2","2.0679139179000001E-2","2.0679139179000001E-2","9.8213757449999994E-3","66.336777008428996","5.3385279960000004E-3","2.0208647E-5","9.0926455699999996E-4","3.0554478E-5","1.867859359E-3","4.9889039400000004E-4","2.2877683E-4","2.0691662E-5","3.4286146000000002E-3","0.10828845411599999","6.1038277550000001E-3","3.0250734320999999E-2","3.1069405968000001E-2","5.7471944070000003E-3","7.3171162450999999E-2","NA","NA",NA,"4832.0615423220006","NA","NA","IE","NA","NA","NA"
"C_OtherStationaryComb","1A4ci","Agriculture/Forestry/Fishing: Stationary",NA,"5.1906492226510004","0.37054059796299998","0.449147783079","9.0926910999999995E-5","0.374685207252","0.378009167215","0.38119564188400001","0.183182078089","1.983527172794","8.3100164022999995E-2","6.1003805420000003E-3","4.5899220609999999E-3","1.2537447849000001E-2","8.44769018E-3","6.2086977352E-2","0.15261672459","5.1496931415000002E-2","9.4300120106999993E-2","0.16694302978799999","2.558778838E-3","4.5472121440000004E-3","1.4816264479999999E-3","1.175864533E-3","9.7634819630000001E-3","3.3429181570000001E-3","1.3523102489000001E-2",NA,"14587.877078454416","215.46","7651.9783211715603","326.35716189467536","NO","NA","NA"
"I_Offroad","1A4cii","Agriculture/Forestry/Fishing: Off-road vehicles and other machinery",NA,"52.534592256087997","6.9579733850940002","4.0387761252020002","1.0506891264E-2","4.3774908679150002","4.3774908679150002","4.3774908679150002","2.905938410444","30.826334373563999","0.42997037795900001","3.5409973966999998E-2","1.8761820472E-2","4.3079346538000003E-2","4.1173872261999998E-2","0.27736028688100001","1.9567155025859999","0.19232540401500001","0.29282007429000001","1.3449140852200001","1.6866076662000001E-2","5.7064348761E-2","6.8469208867000003E-2","1.0275078381000001E-2","0.15267471267100002","NA","NA",NA,"57676.0695772373","NA","NA","IE","NA","553.54047276151096","Non-energy use of lubricating oil in engines [TJ (net)]"
"I_Offroad","1A4ciii","Agriculture/Forestry/Fishing: National fishing",NA,"16.800851566725999","0.52414505973199998","5.4291056787920002","2.2096347579999998E-3","0.60272234437200001","0.63618571286799996","0.63618571286799996","0.141582142961","0.67648742371500004","3.0066873086999998E-2","2.477959004E-3","6.3605800300000001E-3","2.6011290736999999E-2","2.9025898232E-2","0.20437585582600001","1.0527686364790001","2.5047914284000002E-2","0.26515617101900002","3.7848276202999999E-2","4.4192695199999997E-4","2.2096347579999998E-3","2.2096347579999998E-3","2.2096347599999999E-4","5.0821599439999999E-3","1.928702354E-2","2.2671461936E-2",NA,"9419.648751955001","NO","NA","NO","NO","NA","NA"
"C_OtherStationaryComb","1A5a","Other stationary (including military)",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"IE","IE","IE","IE","IE","NA","NA"
"I_Offroad","1A5b","Other, Mobile (including military, land based and recreational boats)",NA,"24.451648360459998","1.2438071061","6.7308693338119996","3.0167498500000001E-3","0.65911944351499996","0.688196933811","0.688196933811","0.182664157764","6.4976651131269998","7.5720745450000002E-2","9.6536584680000006E-3","9.116618638E-3","1.2100183945000001E-2","2.172065787E-2","0.28040703123100003","0.32490416520799997","0.12507661911099999","0.36864689067500001","3.9217748056E-2","6.0334997000000001E-4","3.0167498500000001E-3","3.0167498500000001E-3","3.0167498500000001E-4","6.9385246550000002E-3","2.4133998803999999E-2","1.1463649431999999E-2",NA,"42087.551940265599","NA","NA","IE","NA","NA","NA"
"D_Fugitive","1B1a","Fugitive emission from solid fuels: Coal mining and handling",NA,"NA","40.625197499999999","NA","NA","0.15265702506500001","1.1114228925","2.34552103523","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","27.533227499999999","Coal produced [Mt]"
"D_Fugitive","1B1b","Fugitive emission from solid fuels: Solid fuel transformation",NA,"0.34153617042599999","0.40374411535299998","8.8739451054580005","9.2810000000000004E-2","0.77369634915399998","0.87864111633200004","0.91861703059699995","0.37814872393299997","7.8798649277699999","2.3104100000000001","2.9846000000000001E-2","2.3126000000000001E-2","3.9944E-2","1.35598","0.21491399999999999","0.87141999999999997","NA","2.2595299999999998","0.627131933669","7.9345258481999997E-2","9.5785737398000004E-2","4.7887250722000001E-2","3.3524699983999998E-2","0.25654294658600002","NA","5.8401850212769997",NA,"NA","2536.92","NA","NA","NA","169206.61822316702","Coal used for transformation [TJ (net)]"
"D_Fugitive","1B1c","Other fugitive emissions from solid fuels",NA,"IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","IE","NA","IE","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","IE","IE"
"D_Fugitive","1B2ai","Fugitive emissions oil: Exploration, production, transport",NA,"5.5818211088000003E-2","94.379000236495003","0.28319310083799998","NA","NA","NA","NA","NA","0.27154805394100001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","95.374020000000002","Crude Oil produced [Mt]"
"D_Fugitive","1B2aiv","Fugitive emissions oil: Refining and storage",NA,"NA","33.328000000000003","IE","5.7979999999999997E-2","NA","NA","NA","NA","NA","IE","IE","IE","NA","NA","NA","NA","NA","NA","IE","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","89.710440000000006","Crude Oil Refined [Mt]"
"D_Fugitive","1B2av","Distribution of oil products",NA,"NA","56.268688212790998","IE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","20.03267","Oil Consumed [Mt]"
"D_Fugitive","1B2b","Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",NA,"0.46771695400000002","48.779586788568999","0.74546071417600002","NA","NA","NA","NA","NA","0.18881132649999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","394.855599409028","Gas leaked [Mm3]"
"D_Fugitive","1B2c","Venting and flaring (oil, gas, combined oil and gas)",NA,"2.3341360336229999","31.353370142271","0.33500565572500002","NA","1.1690374562379999","1.1690374562379999","1.1690374562379999","0.28056898949699999","10.757476271613999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","1579.4124099827625","Fuel flared [kt]"
"D_Fugitive","1B2d","Other fugitive emissions from energy production",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NO","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NE","NE"
"B_Industry","2A1","Cement production",NA,"NA","NA","NA","NA","1.3004999999999999E-2","4.335E-2","5.0999999990000003E-2","3.9015000000000002E-4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","C","C"
